sample_id,corner,temperature,vdd,rows,cols,choose_columnmux,pu_width,pd_width,pg_width,cell_length,pu_model,pd_model,pg_model,sa_p_width,sa_n_width,sa_length,sa_p_model,sa_n_model,wld_nand_p_width,wld_inv_p_width,wld_nand_n_width,wld_inv_n_width,wld_length,wld_nand_p_model,wld_inv_p_model,wld_nand_n_model,wld_inv_n_model,prc_p_width,prc_length,prc_p_model,mux_p_width,mux_n_width,mux_length,mux_p_model,mux_n_model,wrd_p_width,wrd_n_width,wrd_length,wrd_p_model,wrd_n_model,dec_nand_p_width,dec_inv_p_width,dec_nand_n_width,dec_inv_n_width,dec_length,dec_nand_p_model,dec_inv_p_model,dec_nand_n_model,dec_inv_n_model,mc_runs,vth_std,use_mc,use_rc,use_equivalent,raw_read_delay,raw_write_delay,read_pstc,read_pdyn,write_pstc,write_pdyn,hold_snm,read_snm,write_snm,valid_snm,valid_delay,valid_design,status,num_arrays,area,total_macro_area,single_array_area,single_array_area_um2,area_um2
172,TT,25.0,1.0,128,128,False,1.0065728597212981e-07,2.4214825391934415e-07,1.5732515467561978e-07,5.291637918227513e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,5.741461534089458e-07,3.1113090233770457e-07,5.7047988620302985e-08,PMOS_VTL,NMOS_VTG,2.545589293606355e-07,2.363960570855515e-07,1.8884077064540089e-07,7.807581899860987e-08,5.41332403824617e-08,PMOS_VTL,PMOS_VTH,NMOS_VTH,NMOS_VTH,3.1841366086022945e-07,5.1928553363158674e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.209778e-09,9.618843699999998e-10,0.0007113031,0.0021942,0.0007483655,0.006302333,0.3137834707619137,0.1384062903989894,0.8460460229162646,True,True,True,ok,16,3.7362369105813174e-07,3.7362369105813174e-07,2.3351480691133234e-08,23351.480691133234,373623.69105813175
173,TT,25.0,1.0,128,32,False,9.942972526803565e-08,2.313744023916301e-07,1.2552192343188634e-07,5.794290586205435e-08,PMOS_VTH,NMOS_VTL,NMOS_VTG,5.618575605050618e-07,2.3596198042274698e-07,5.951911237866449e-08,PMOS_VTH,NMOS_VTH,2.678282718697295e-07,3.046512788415341e-07,1.8765293069980015e-07,8.108502010377446e-08,5.715693409173537e-08,PMOS_VTL,PMOS_VTH,NMOS_VTL,NMOS_VTH,2.281580812787185e-07,5.309259834746302e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.226453e-09,6.567111699999998e-10,0.0003699726,0.000398622,0.0003970952,0.0009941347,0.2973989814482078,0.1629775828293137,0.8020588086403571,True,True,True,ok,64,4.7472197944766473e-07,4.7472197944766473e-07,7.4175309288697614e-09,7417.530928869762,474721.97944766475
174,TT,25.0,1.0,128,128,False,1.0757458434694347e-07,2.0547950451718629e-07,1.5663940710974527e-07,5.903865274364152e-08,PMOS_VTH,NMOS_VTG,NMOS_VTL,4.6584477600704076e-07,2.8370421005478096e-07,5.2081323268274726e-08,PMOS_VTL,NMOS_VTG,3.168303002075158e-07,2.6442529011745944e-07,1.5288628969409318e-07,1.0625696072089445e-07,5.1592787633405566e-08,PMOS_VTL,PMOS_VTH,NMOS_VTH,NMOS_VTG,2.291294243284067e-07,5.0238093440672646e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.273829e-09,9.666953e-10,0.000432037,0.00207455,0.0004640102,0.006168769,0.3596001428148056,0.0008769269599698,0.9631070145547574,True,True,True,ok,16,3.7469372157180497e-07,3.7469372157180497e-07,2.341835759823781e-08,23418.35759823781,374693.72157180496
175,TT,25.0,1.0,128,32,False,7.549645156321559e-08,1.9285120126411744e-07,1.309299396128242e-07,5.8389429937205456e-08,PMOS_VTG,NMOS_VTG,NMOS_VTL,5.415360318096758e-07,2.396652163265481e-07,5.780901725332997e-08,PMOS_VTG,NMOS_VTG,2.615225775238591e-07,2.6456857725730253e-07,2.094503393769529e-07,8.194655786889188e-08,5.49205497083722e-08,PMOS_VTG,PMOS_VTH,NMOS_VTL,NMOS_VTH,2.749265429562526e-07,5.3558819871420053e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.027114e-09,6.045858799999998e-10,0.0003412381,0.0003974626,0.0003628325,0.0009876943,0.3727003565964581,0.1484448697039265,0.934070204915418,True,True,True,ok,64,4.541361121157353e-07,4.541361121157353e-07,7.095876751808364e-09,7095.876751808364,454136.1121157353
176,TT,25.0,1.0,128,128,False,9.617854074563923e-08,1.7130228932775458e-07,1.2422473693014944e-07,5.583633958466698e-08,PMOS_VTL,NMOS_VTH,NMOS_VTH,6.357195722092547e-07,3.1248883700397426e-07,5.836564804837061e-08,PMOS_VTL,NMOS_VTL,3.124817423887583e-07,2.236771272441943e-07,1.521698289845152e-07,9.282482668697874e-08,5.53443454854177e-08,PMOS_VTH,PMOS_VTG,NMOS_VTL,NMOS_VTH,2.979786487681677e-07,5.806690142428318e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-4.97709e-09,1.12045039e-09,0.0003917783,0.002088949,0.0004267048,0.006220454,0.3575230251303515,0.2852101250699146,0.4991840644035323,True,False,False,ok,16,3.5211886322723926e-07,3.5211886322723926e-07,2.2007428951702454e-08,22007.42895170245,352118.8632272392
177,TT,25.0,1.0,128,32,False,9.849958972482597e-08,2.385600258164188e-07,1.1798308629884255e-07,5.85356147586346e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,5.40413975737684e-07,2.3067138053001802e-07,5.823790976451701e-08,PMOS_VTH,NMOS_VTL,2.597386682864869e-07,3.190068148506293e-07,2.0943349025169457e-07,8.110922191350438e-08,5.538714494830718e-08,PMOS_VTH,PMOS_VTG,NMOS_VTL,NMOS_VTL,2.338198010960235e-07,5.6745394484303816e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.003618e-09,6.1870154e-10,0.0003722726,0.0003979602,0.0003994814,0.001001404,0.3291626621221661,0.1861177547741268,0.7185965048268256,True,True,True,ok,64,4.772452209322461e-07,4.772452209322461e-07,7.456956577066346e-09,7456.956577066346,477245.2209322461
178,TT,25.0,1.0,128,32,False,8.384751948244858e-08,2.1225464348530763e-07,1.4346248535957634e-07,5.6511810393328665e-08,PMOS_VTG,NMOS_VTG,NMOS_VTH,5.589964915368564e-07,2.705932435099145e-07,5.83488717079328e-08,PMOS_VTH,NMOS_VTH,3.027125184878222e-07,2.897064959969946e-07,1.9504559755884145e-07,1.04341951093487e-07,5.4546156742905044e-08,PMOS_VTH,PMOS_VTL,NMOS_VTG,NMOS_VTH,3.194524514760047e-07,5.353812853855737e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.532141e-09,7.298354100000001e-10,0.0003413478,0.0004089273,0.0003625124,0.0009889128,0.3688824346477112,0.2628064720128516,0.5582467720612347,True,True,True,ok,64,4.686886975934373e-07,4.686886975934373e-07,7.323260899897458e-09,7323.260899897457,468688.6975934373
179,TT,25.0,1.0,128,32,False,7.924050578174626e-08,1.780861544020321e-07,1.467964425042883e-07,5.544854024490609e-08,PMOS_VTH,NMOS_VTG,NMOS_VTH,4.58535461764627e-07,2.97161123250994e-07,5.9186967962782685e-08,PMOS_VTH,NMOS_VTH,2.594953425634094e-07,3.1604675637776e-07,1.7850119304294441e-07,1.0384350465969633e-07,5.713419407836056e-08,PMOS_VTG,PMOS_VTH,NMOS_VTH,NMOS_VTG,2.9100829589829106e-07,5.9101205360544316e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.581736e-09,7.325578899999998e-10,0.0003325004,0.0004139351,0.0003598427,0.0009630878,0.3471693088391362,0.2172697385848841,0.7838233174202577,True,True,True,ok,64,4.542165722310452e-07,4.542165722310452e-07,7.097133941110081e-09,7097.133941110081,454216.57223104517
180,TT,25.0,1.0,128,32,False,9.907607018476063e-08,2.407463551697042e-07,1.3067002457434578e-07,5.00269410982938e-08,PMOS_VTH,NMOS_VTL,NMOS_VTH,4.5706750663256194e-07,2.897444736521927e-07,5.2699808742208624e-08,PMOS_VTH,NMOS_VTG,3.074140025902628e-07,2.173876441472839e-07,1.842888709796747e-07,8.443077889906692e-08,5.60753837081013e-08,PMOS_VTG,PMOS_VTL,NMOS_VTG,NMOS_VTH,2.3185651887814098e-07,5.8280485349613566e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.300809e-09,7.3805271e-10,0.0004374569,0.0003929345,0.0004627939,0.0009910965,0.2734666080779467,0.1907556900722395,0.5793544007774447,True,True,True,ok,64,4.5766090520225086e-07,4.5766090520225086e-07,7.15095164378517e-09,7150.95164378517,457660.90520225087
181,TT,25.0,1.0,128,128,False,7.385970775285716e-08,2.163024728592095e-07,1.2733162833876693e-07,5.633119064125002e-08,PMOS_VTG,NMOS_VTG,NMOS_VTL,5.53127664296463e-07,2.745403964720497e-07,5.5253369890269374e-08,PMOS_VTH,NMOS_VTL,2.2267789422956334e-07,3.0492355947078906e-07,2.082771571978197e-07,7.35332835341989e-08,5.8262863997229825e-08,PMOS_VTH,PMOS_VTG,NMOS_VTH,NMOS_VTL,2.8154287652691905e-07,5.14287186549833e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.352974e-09,9.709856900000002e-10,0.0003626119,0.002124586,0.0004013387,0.006075987,0.3650184248931798,0.1584026578164725,0.9162657737673044,True,True,True,ok,16,3.576342055144641e-07,3.576342055144641e-07,2.2352137844654007e-08,22352.137844654007,357634.2055144641
182,TT,25.0,1.0,128,32,False,9.636411970497481e-08,2.1301682692748555e-07,1.4142692648662893e-07,5.030200607024304e-08,PMOS_VTL,NMOS_VTL,NMOS_VTL,6.288542593903136e-07,2.907653603135895e-07,5.7333106668889486e-08,PMOS_VTL,NMOS_VTH,2.912406563072032e-07,2.767578183890175e-07,1.604723860592051e-07,8.64327134908936e-08,5.354936774713636e-08,PMOS_VTH,PMOS_VTH,NMOS_VTH,NMOS_VTL,3.005071986309674e-07,5.879947459165799e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.109137e-09,6.414660300000001e-10,0.000454092,0.0004233004,0.0004807833,0.0009696505,0.3046303348110191,0.1284023239709914,0.8285143242678684,True,True,True,ok,64,4.580801385462521e-07,4.580801385462521e-07,7.157502164785189e-09,7157.502164785189,458080.1385462521
183,TT,25.0,1.0,128,32,False,1.0364418491774005e-07,2.1911805132024245e-07,1.5810171801392988e-07,5.025830778969407e-08,PMOS_VTL,NMOS_VTG,NMOS_VTL,4.543272891012521e-07,2.8511489198556645e-07,5.0490430494317895e-08,PMOS_VTG,NMOS_VTH,2.4160853518977533e-07,3.039681689549692e-07,2.1522940407917186e-07,7.816830063777567e-08,5.5081974152335224e-08,PMOS_VTH,PMOS_VTH,NMOS_VTH,NMOS_VTH,2.931339991684742e-07,5.6255479543218846e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.016314e-09,6.1240214e-10,0.0003786637,0.0004319029,0.0004061094,0.0009849275,0.3465577597612523,0.1344283424074853,0.8630586868024938,True,True,True,ok,64,4.620115756785294e-07,4.620115756785294e-07,7.218930869977022e-09,7218.930869977022,462011.5756785294
184,TT,25.0,1.0,128,32,False,9.736803127984058e-08,1.93958863020576e-07,1.172612993422169e-07,5.988544950901644e-08,PMOS_VTH,NMOS_VTG,NMOS_VTG,5.404546514139291e-07,2.6844956514244205e-07,5.6023483708311427e-08,PMOS_VTG,NMOS_VTG,2.799503429656291e-07,2.242021944986694e-07,1.6513876437565474e-07,9.104575214323104e-08,5.8723353954341545e-08,PMOS_VTG,PMOS_VTH,NMOS_VTH,NMOS_VTH,2.827493245165753e-07,5.984272993779022e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.293163e-09,6.7505607e-10,0.000334373,0.0003977508,0.0003593352,0.0009489547,0.3596943633791852,0.1856686458015511,0.8005021102331477,True,True,True,ok,64,4.6255739039123874e-07,4.6255739039123874e-07,7.227459224863105e-09,7227.459224863105,462557.39039123873
185,TT,25.0,1.0,128,128,False,9.235106504579608e-08,2.136027174358529e-07,1.3500691863714536e-07,5.0531689340379994e-08,PMOS_VTH,NMOS_VTH,NMOS_VTG,4.917748989112828e-07,2.810082853196813e-07,5.177423129117326e-08,PMOS_VTL,NMOS_VTL,2.956867124814536e-07,2.250736906269756e-07,1.4922350340963285e-07,9.646095154881705e-08,5.214606216109664e-08,PMOS_VTH,PMOS_VTH,NMOS_VTH,NMOS_VTG,2.722556390374496e-07,5.0854168353935735e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.418812e-09,1.01168385e-09,0.0003768936,0.002021805,0.0003692437,0.006022246,0.4265366094974991,0.1563225893754205,0.9135151022255378,True,True,True,ok,16,3.509307219878942e-07,3.509307219878942e-07,2.1933170124243388e-08,21933.17012424339,350930.7219878942
186,TT,25.0,1.0,128,128,False,8.784276035152872e-08,2.1392302152898518e-07,1.3294444385695514e-07,5.9156424061460783e-08,PMOS_VTH,NMOS_VTH,NMOS_VTG,6.220297110357414e-07,2.6270243921033e-07,5.712273349787881e-08,PMOS_VTG,NMOS_VTL,2.729547852167411e-07,3.1866111928382497e-07,1.838152126474528e-07,1.0491957829168697e-07,5.983193005939489e-08,PMOS_VTL,PMOS_VTG,NMOS_VTL,NMOS_VTG,2.492314321269783e-07,5.3060288977733816e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.411752e-09,1.01141214e-09,0.0003615378,0.002084457,0.0003969963,0.006118512,0.4364913365447892,0.1721057798311427,0.9005820845494036,True,True,True,ok,16,3.6968836242178367e-07,3.6968836242178367e-07,2.310552265136148e-08,23105.52265136148,369688.3624217837
187,TT,25.0,1.0,128,32,False,7.64535935796858e-08,1.939353895166418e-07,1.2003392940106185e-07,5.098762691934547e-08,PMOS_VTH,NMOS_VTG,NMOS_VTL,5.553327541633726e-07,2.764233293954053e-07,5.825373261269394e-08,PMOS_VTH,NMOS_VTG,3.071877882911042e-07,3.196831910575064e-07,1.8643715527182886e-07,1.0702465777293095e-07,5.2480736917131945e-08,PMOS_VTH,PMOS_VTH,NMOS_VTH,NMOS_VTG,2.759922113537821e-07,5.8593603950398096e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.089116e-09,6.4986662e-10,0.0003345664,0.0004167119,0.0003621926,0.0009588719,0.329909677302976,0.1082262170807985,0.9689468051067176,True,True,True,ok,64,4.43908969265298e-07,4.43908969265298e-07,6.936077644770281e-09,6936.077644770281,443908.969265298
188,TT,25.0,1.0,128,128,False,1.0376226860210706e-07,1.732305198674138e-07,1.5052195885591479e-07,5.9131736712119735e-08,PMOS_VTG,NMOS_VTG,NMOS_VTG,4.50991657784057e-07,3.119333553638239e-07,5.390171999375256e-08,PMOS_VTL,NMOS_VTH,2.311199990703964e-07,2.746303474910211e-07,1.9768523425688322e-07,7.655112185936819e-08,5.972350064537224e-08,PMOS_VTG,PMOS_VTH,NMOS_VTG,NMOS_VTH,2.3026399086645615e-07,5.083272397053998e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,-5.070868e-09,9.971803699999999e-10,0.0003682208,0.002068771,0.000401796,0.006211646,0.3826091613009509,0.1805527657163258,0.7966407153594933,True,False,False,ok,16,3.610741514484072e-07,3.610741514484072e-07,2.256713446552545e-08,22567.13446552545,361074.1514484072
189,TT,25.0,1.0,128,32,False,8.842576706354595e-08,2.227806370736548e-07,1.332099900387017e-07,5.102609812459865e-08,PMOS_VTG,NMOS_VTH,NMOS_VTG,5.577280706969689e-07,3.204668107798904e-07,5.331834061429035e-08,PMOS_VTG,NMOS_VTH,2.7313441318351136e-07,2.5354718638270304e-07,1.554450074254556e-07,1.0347866024137586e-07,5.898307869660288e-08,PMOS_VTH,PMOS_VTL,NMOS_VTH,NMOS_VTH,2.537046419021948e-07,5.858549401225406e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.293147e-09,6.8887748e-10,0.0003306642,0.0004069192,0.0003577997,0.0009570626,0.3887204348949457,0.1879004331948948,0.8055750017616108,True,True,True,ok,64,4.5172094940295906e-07,4.5172094940295906e-07,7.058139834421235e-09,7058.139834421236,451720.9494029591
190,TT,25.0,1.0,128,128,False,8.572948928943805e-08,2.287738661164075e-07,1.593586734461966e-07,5.1492224083878543e-08,PMOS_VTH,NMOS_VTG,NMOS_VTH,5.937131387339023e-07,2.74094841537932e-07,5.45683898484339e-08,PMOS_VTL,NMOS_VTG,2.3554528172121615e-07,2.3202231897830225e-07,1.602815398165544e-07,9.41428537932197e-08,5.893510504947418e-08,PMOS_VTH,PMOS_VTL,NMOS_VTG,NMOS_VTH,2.2670304216718986e-07,5.5428794584243186e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.577463e-09,1.0973871900000002e-09,0.0003713905,0.002109513,0.0004079263,0.006226924,0.3305837586619472,0.2127821249960633,0.7742417143579439,True,True,True,ok,16,3.6149036836608473e-07,3.6149036836608473e-07,2.2593148022880296e-08,22593.148022880294,361490.3683660847
191,TT,25.0,1.0,128,32,False,1.0474057612841805e-07,2.39130015352669e-07,1.5368201741446e-07,5.758129163289802e-08,PMOS_VTH,NMOS_VTH,NMOS_VTL,4.811464594065542e-07,2.809354255122971e-07,5.5391135367792826e-08,PMOS_VTH,NMOS_VTL,2.1958431829534194e-07,2.973441967614988e-07,2.1526479330032877e-07,9.2017074460146e-08,5.9225292009381184e-08,PMOS_VTH,PMOS_VTG,NMOS_VTL,NMOS_VTG,2.955409473545584e-07,5.776282569780442e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,9.942689e-10,6.197067800000001e-10,0.0003275376,0.000422161,0.0003546271,0.0009869093,0.4350295919716916,0.0046849578990616,0.9716951000625924,True,True,True,ok,64,4.833892014236481e-07,4.833892014236481e-07,7.552956272244501e-09,7552.956272244502,483389.2014236481
192,TT,25.0,1.0,128,128,False,9.576631715682177e-08,1.979948037164711e-07,1.3619697172941153e-07,5.94172805606567e-08,PMOS_VTG,NMOS_VTL,NMOS_VTL,4.644614320030276e-07,2.9461792409656325e-07,5.0066680661093696e-08,PMOS_VTG,NMOS_VTG,2.8347303698214014e-07,2.351890020391098e-07,2.103327320207476e-07,9.222318518047313e-08,5.2052490143181284e-08,PMOS_VTG,PMOS_VTH,NMOS_VTH,NMOS_VTG,2.556615639251959e-07,5.951102123987759e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.249183e-09,9.6146304e-10,0.0004497784,0.002108267,0.0004881661,0.006213339,0.3311885767903809,0.141439619391254,0.862104256696665,True,True,True,ok,16,3.634984214365177e-07,3.634984214365177e-07,2.2718651339782358e-08,22718.65133978236,363498.42143651773
193,TT,25.0,1.0,128,32,False,7.865190262474548e-08,1.6793597998633874e-07,1.5853948899807966e-07,5.040094287885877e-08,PMOS_VTG,NMOS_VTL,NMOS_VTG,5.173431971446902e-07,3.089365957109233e-07,5.812221941847077e-08,PMOS_VTL,NMOS_VTH,3.074613667327996e-07,3.205962027336388e-07,1.846195247983063e-07,1.042616729169257e-07,5.393967847078972e-08,PMOS_VTL,PMOS_VTL,NMOS_VTG,NMOS_VTL,2.963172564739583e-07,5.0284684760951816e-08,PMOS_VTL,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.104745e-09,6.071133900000001e-10,0.0004263008,0.0004045541,0.000440319,0.0009994628,0.3031665403353627,0.1136119743685585,0.9245326956177652,True,True,True,ok,64,4.4607051538668927e-07,4.4607051538668927e-07,6.96985180291702e-09,6969.85180291702,446070.5153866893
194,TT,25.0,1.0,128,32,False,9.827921189734259e-08,1.642317265522743e-07,1.4812460135918606e-07,5.494673029333424e-08,PMOS_VTH,NMOS_VTL,NMOS_VTG,4.738003351821552e-07,3.1697777534175937e-07,5.003809433648012e-08,PMOS_VTH,NMOS_VTG,2.2209396115051322e-07,2.397269869232954e-07,2.1482688572777029e-07,8.365766306170414e-08,5.5410446780052825e-08,PMOS_VTH,PMOS_VTG,NMOS_VTH,NMOS_VTH,2.5041956598156655e-07,5.623250399639816e-08,PMOS_VTH,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.132482e-09,6.599577199999998e-10,0.0003580396,0.0004186947,0.00038563,0.0009754516,0.3026269026029121,0.1116863224921684,0.91021649576035,True,True,True,ok,64,4.4326892491182884e-07,4.4326892491182884e-07,6.9260769517473256e-09,6926.076951747325,443268.9249118288
195,TT,25.0,1.0,128,128,False,9.527913273390137e-08,1.7565493738731905e-07,1.5325251036618576e-07,5.963413681388866e-08,PMOS_VTL,NMOS_VTH,NMOS_VTL,4.923980797589437e-07,2.409791696616594e-07,5.9591188838752275e-08,PMOS_VTL,NMOS_VTG,2.250314256153679e-07,2.540264500069596e-07,2.1357768378668706e-07,7.284476476882845e-08,5.203784825842459e-08,PMOS_VTH,PMOS_VTH,NMOS_VTG,NMOS_VTL,2.2009933000739205e-07,5.730181229442409e-08,PMOS_VTG,1.35e-07,1.35e-07,5e-08,PMOS_VTG,NMOS_VTG,3.6e-07,1.8e-07,5e-08,PMOS_VTG,NMOS_VTG,2.7e-07,2.7e-07,1.8e-07,9e-08,5e-08,PMOS_VTG,PMOS_VTG,NMOS_VTG,NMOS_VTG,1,0.0,False,True,True,1.376268e-09,9.323457e-10,0.0003723855,0.002079923,0.000408883,0.006132071,0.3649184124171556,0.1516509229625247,0.9323088252580058,True,True,True,ok,16,3.6123458324714035e-07,3.6123458324714035e-07,2.2577161452946272e-08,22577.16145294627,361234.58324714034
