Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(OUT)      
386      3.86000000e-09    0.00000000e+00    2.57116349e-05    9.99994543e-01    0.00000000e+00    9.65494173e-06    9.99990822e-01    1.00000000e+00    9.99994996e-01    2.21760978e-05    1.34641091e-05    1.00000154e+00    1.00006881e+00    9.99990986e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99993134e-01    0.00000000e+00    9.99993729e-01    0.00000000e+00    9.99989965e-01    3.38445490e-04   -8.31849839e-05    9.99992446e-01    1.00026216e-05    9.99753898e-01   -2.88096591e-03    9.99606110e-01    2.42633247e-02    9.99404663e-01    1.49677281e-02    9.99629900e-01    3.98343316e-01    9.99376491e-01    2.43604627e-05
387      3.87000000e-09    0.00000000e+00    2.57119703e-05    9.99994565e-01    0.00000000e+00    9.65635895e-06    9.99990828e-01    1.00000000e+00    9.99994567e-01    2.17195738e-05    1.04709819e-05    1.00000077e+00    1.00006394e+00    9.99991155e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99993118e-01    0.00000000e+00    9.99993715e-01    0.00000000e+00    9.99989965e-01    3.14072625e-04   -2.82438160e-03    9.99869239e-01    1.00714371e-05    9.99835854e-01   -2.12127936e-03    9.99739321e-01    1.88303684e-02    9.99431148e-01    1.15880760e-02    9.99744135e-01    3.93321982e-01    9.99417441e-01    2.41404095e-05
388      3.88000000e-09    0.00000000e+00    2.57663799e-05    9.99994871e-01    0.00000000e+00    9.67093700e-06    9.99990970e-01    1.00000000e+00    1.00000267e+00    2.37266645e-05    3.54422973e-05    1.00001073e+00    1.00005966e+00    9.99991305e-01    0.00000000e+00    9.99987061e-01    0.00000000e+00    9.99993102e-01    0.00000000e+00    9.99993701e-01    0.00000000e+00    9.99989965e-01    2.97003832e-04   -1.64117021e-03    1.00048290e+00    1.35794553e-05    9.99888757e-01   -1.59901319e-03    9.99822583e-01    1.50997987e-02    9.99470624e-01    9.27004922e-03    9.99818964e-01    3.88913016e-01    9.99465107e-01    2.41409838e-05
389      3.89000000e-09    0.00000000e+00    2.57296739e-05    9.99994242e-01    0.00000000e+00    9.64036254e-06    9.99990752e-01    1.00000000e+00    1.00001457e+00    2.17821220e-05    1.16093960e-04    1.00002276e+00    1.00005577e+00    9.99991387e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99993085e-01    0.00000000e+00    9.99993686e-01    0.00000000e+00    9.99989964e-01    2.84461376e-04    7.23421295e-02    1.00411889e+00    8.68298276e-06    9.99920261e-01   -1.18317283e-03    9.99874375e-01    1.24875210e-02    9.99517971e-01    7.65006945e-03    9.99867636e-01    3.85002928e-01    9.99515810e-01    2.39861445e-05
390      3.90000000e-09    0.00000000e+00    2.58923160e-05    9.99995724e-01    0.00000000e+00    9.69342856e-06    9.99991255e-01    1.00000000e+00    1.00002910e+00    2.35489355e-05    2.75150315e-04    1.00006399e+00    1.00005247e+00    9.99991500e-01    0.00000000e+00    9.99987061e-01    0.00000000e+00    9.99993071e-01    0.00000000e+00    9.99993673e-01    0.00000000e+00    9.99989966e-01    2.75083731e-04    2.38782354e-01    1.00750163e+00    9.14878993e-06    9.99938385e-01   -9.24404470e-04    9.99906836e-01    1.05951223e-02    9.99550833e-01    6.47892865e-03    9.99899824e-01    3.81479171e-01    9.99551868e-01    2.39238447e-05
391      3.91000000e-09    0.00000000e+00    2.56951719e-05    9.99992585e-01    0.00000000e+00    9.49670154e-06    9.99990562e-01    1.00000000e+00    9.99972435e-01   -5.05088109e-05    5.37970194e-04    1.00021824e+00    1.00004910e+00    9.99991465e-01    0.00000000e+00    9.99987058e-01    0.00000000e+00    9.99993052e-01    0.00000000e+00    9.99993656e-01    0.00000000e+00    9.99989962e-01    2.65708058e-04    4.95699321e-01    9.60325857e-01   -1.74516335e-04    9.99932385e-01   -1.46256461e-03    9.99917569e-01    9.15462278e-03    9.99467569e-01    5.59263463e-03    9.99918935e-01    3.78166294e-01    9.99481562e-01    2.20178129e-05
392      3.92000000e-09    0.00000000e+00    2.56112541e-05    9.99993230e-01    0.00000000e+00    9.99717423e-06    9.99989831e-01    1.00000000e+00    9.99522394e-01   -2.72156866e-04    4.41271136e-04    9.99679218e-01    1.00004643e+00    9.99991839e-01    0.00000000e+00    9.99987065e-01    0.00000000e+00    9.99993044e-01    0.00000000e+00    9.99993650e-01    0.00000000e+00    9.99989972e-01    2.60602492e-04    7.18698507e-01    5.86194246e-01   -4.08774753e-04    9.99932440e-01   -4.12152113e-03    9.99925385e-01    8.02318714e-03    9.99170932e-01    4.89276884e-03    9.99935092e-01    3.74778033e-01    9.99235256e-01    2.26286816e-05
393      3.93000000e-09    0.00000000e+00    2.54222790e-05    9.99994638e-01    0.00000000e+00    9.60409819e-06    9.99990668e-01    1.00000000e+00    9.99390055e-01   -6.88302781e-05    3.21863223e-04    9.99690481e-01    1.00004610e+00    9.99994810e-01    0.00000000e+00    9.99987059e-01    0.00000000e+00    9.99993022e-01    0.00000000e+00    9.99993629e-01    0.00000000e+00    9.99989963e-01    2.95687430e-04    9.27017941e-01    8.30994086e-02    6.21574842e-04    1.00018606e+00   -8.55642681e-05    1.00012370e+00    7.79468649e-03    1.00032089e+00    4.67872970e-03    1.00000069e+00    3.72595636e-01    1.00034469e+00    6.30478690e-05
394      3.94000000e-09    0.00000000e+00    2.56476828e-05    9.99992543e-01    0.00000000e+00    9.66892020e-06    9.99990380e-01    1.00000000e+00    9.99368569e-01   -4.28884085e-06    1.38967013e-04    9.99436784e-01    1.00004259e+00    9.99996647e-01    0.00000000e+00    9.99987062e-01    0.00000000e+00    9.99993009e-01    0.00000000e+00    9.99993619e-01    0.00000000e+00    9.99989966e-01    4.18668891e-04    9.84908322e-01    3.58902867e-03    9.79198171e-05    1.00146103e+00    7.70146462e-02    1.00096740e+00    1.13536736e-02    1.01204433e+00    6.61381887e-03    1.00022070e+00    3.81382328e-01    1.01063257e+00    1.61718091e-04
395      3.95000000e-09    0.00000000e+00    2.58341260e-05    9.99999424e-01    0.00000000e+00    9.69673930e-06    9.99992042e-01    1.00000000e+00    9.99566864e-01    1.79417373e-05    7.04844596e-05    9.99487852e-01    1.00003563e+00    9.99987465e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992992e-01    0.00000000e+00    9.99993603e-01    0.00000000e+00    9.99989964e-01    3.37458861e-04    9.93811021e-01    3.16234903e-04    1.16821296e-05    1.00197989e+00    2.66115924e-01    1.00119345e+00    1.74210546e-02    1.03125552e+00    1.02451076e-02    1.00027184e+00    4.02187048e-01    1.02597962e+00    4.04872418e-05
396      3.96000000e-09    0.00000000e+00    2.57567586e-05    9.99995551e-01    0.00000000e+00    9.61018666e-06    9.99991264e-01    1.00000000e+00    9.99745858e-01    2.49305823e-05    4.65280843e-05    9.99693911e-01    1.00003471e+00    9.99983888e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992977e-01    0.00000000e+00    9.99993590e-01    0.00000000e+00    9.99989964e-01    1.10075462e-04    9.96653178e-01    1.20470222e-04    9.61989116e-06    1.00062034e+00    4.92521606e-01    1.00037051e+00    2.05331036e-02    1.04000854e+00    1.23069582e-02    1.00007975e+00    3.81332875e-01    1.02326132e+00   -9.47458720e-04
397      3.97000000e-09    0.00000000e+00    2.57363144e-05    9.99994665e-01    0.00000000e+00    9.65212800e-06    9.99990874e-01    1.00000000e+00    9.99858224e-01    2.32223464e-05    3.56854775e-05    9.99826263e-01    1.00004357e+00    1.00000159e+00    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992962e-01    0.00000000e+00    9.99993577e-01    0.00000000e+00    9.99989965e-01    2.22793652e-04    9.98172701e-01    6.97904573e-05    9.76339230e-06    1.00076303e+00    7.15663840e-01    1.00037731e+00    2.16365078e-02    1.04697298e+00    1.30232809e-02    1.00004040e+00    2.42182979e-01    9.97752834e-01   -1.35332215e-03
398      3.98000000e-09    0.00000000e+00    2.57147979e-05    9.99993210e-01    0.00000000e+00    9.64136021e-06    9.99990526e-01    1.00000000e+00    9.99884178e-01    1.40941141e-05    2.84620244e-05    9.99860604e-01    1.00002662e+00    9.99984706e-01    0.00000000e+00    9.99987061e-01    0.00000000e+00    9.99992948e-01    0.00000000e+00    9.99993564e-01    0.00000000e+00    9.99989965e-01    2.24988717e-04    9.98808825e-01    2.87599088e-05    9.66797120e-06    1.00133367e+00    9.00135620e-01    1.00019978e+00    1.99406741e-02    1.06457043e+00    1.22360497e-02    9.99834213e-01    9.16990763e-02    9.94476623e-01   -2.17846651e-04
399      3.99000000e-09    0.00000000e+00    2.57225663e-05    9.99994221e-01    0.00000000e+00    9.66019063e-06    9.99990715e-01    1.00000000e+00    9.99883061e-01    1.36694945e-05    2.52886494e-05    9.99858822e-01    1.00003471e+00    9.99990561e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992932e-01    0.00000000e+00    9.99993550e-01    0.00000000e+00    9.99989965e-01    1.08240059e-04    9.98844464e-01    1.47411226e-05    9.71651373e-06    1.00022407e+00    9.74976879e-01    9.99571305e-01    1.38754528e-02    1.07244691e+00    8.68070680e-03    9.99669301e-01    2.88567660e-02    9.97949413e-01    4.56298172e-04
400      4.00000000e-09    0.00000000e+00    2.57203201e-05    9.99994753e-01    0.00000000e+00    9.65952530e-06    9.99990865e-01    1.00000000e+00    9.99912638e-01    1.64553016e-05    2.28855651e-05    9.99893934e-01    1.00003301e+00    9.99993675e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992918e-01    0.00000000e+00    9.99993537e-01    0.00000000e+00    9.99989965e-01    1.65385245e-04    9.99058748e-01    2.46034788e-05    9.71071102e-06    9.99869587e-01    9.93451816e-01    9.99559820e-01    8.51364670e-03    1.07421735e+00    5.36770256e-03    9.99737222e-01    9.26284461e-03    9.99233470e-01    1.95020532e-04
401      4.01000000e-09    0.00000000e+00    2.57136528e-05    9.99994578e-01    0.00000000e+00    9.65087568e-06    9.99990844e-01    1.00000000e+00    9.99946583e-01    1.66523122e-05    2.09490616e-05    9.99935313e-01    1.00003029e+00    9.99993371e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992903e-01    0.00000000e+00    9.99993524e-01    0.00000000e+00    9.99989965e-01    2.18630704e-04    9.99398164e-01    2.83509672e-05    9.57624409e-06    9.99827200e-01    9.98569977e-01    9.99694013e-01    4.87200030e-03    1.07459604e+00    3.08210993e-03    9.99831403e-01    2.36266433e-03    9.99781855e-01    9.33697225e-05
402      4.02000000e-09    0.00000000e+00    2.57121535e-05    9.99994423e-01    0.00000000e+00    9.65222001e-06    9.99990802e-01    1.00000000e+00    9.99967635e-01    1.56226252e-05    1.96180785e-05    9.99961055e-01    1.00002858e+00    9.99992631e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992889e-01    0.00000000e+00    9.99993511e-01    0.00000000e+00    9.99989965e-01    2.34504484e-04    9.99653472e-01    2.48578307e-05    9.59894884e-06    9.99871895e-01    9.99416966e-01    9.99806135e-01    2.97302739e-03    1.07452476e+00    1.88040070e-03    9.99893372e-01    8.22577137e-04    9.99928676e-01    7.43925352e-05
403      4.03000000e-09    0.00000000e+00    2.57137279e-05    9.99994395e-01    0.00000000e+00    9.65764806e-06    9.99990781e-01    1.00000000e+00    9.99983478e-01    1.46334671e-05    1.85445998e-05    9.99980308e-01    1.00002749e+00    9.99992227e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992874e-01    0.00000000e+00    9.99993499e-01    0.00000000e+00    9.99989965e-01    2.37427419e-04    9.99858977e-01    1.99534137e-05    9.76286420e-06    9.99921671e-01    9.99787682e-01    9.99895903e-01    1.58937927e-03    1.07440099e+00    1.00237629e-03    9.99940410e-01    1.78423956e-04    9.99996019e-01    8.07576662e-05
404      4.04000000e-09    0.00000000e+00    2.57135771e-05    9.99994411e-01    0.00000000e+00    9.65697462e-06    9.99990785e-01    1.00000000e+00    9.99990026e-01    1.39822696e-05    1.76327141e-05    9.99988463e-01    1.00002643e+00    9.99992118e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992860e-01    0.00000000e+00    9.99993486e-01    0.00000000e+00    9.99989965e-01    2.31325191e-04    9.99949929e-01    1.66316909e-05    9.69874997e-06    9.99946199e-01    9.99912643e-01    9.99938878e-01    9.32614579e-04    1.07424384e+00    5.86393572e-04    9.99962851e-01    3.89613515e-05    1.00000714e+00    6.84321913e-05
405      4.05000000e-09    0.00000000e+00    2.57127287e-05    9.99994444e-01    0.00000000e+00    9.65383347e-06    9.99990798e-01    1.00000000e+00    9.99992815e-01    1.34677590e-05    1.67861840e-05    9.99992128e-01    1.00002539e+00    9.99992127e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992845e-01    0.00000000e+00    9.99993473e-01    0.00000000e+00    9.99989965e-01    2.21572771e-04    9.99994549e-01    1.39500825e-05    9.54241007e-06    9.99960517e-01    9.99938210e-01    9.99962927e-01    5.69835019e-04    1.07407319e+00    3.57281788e-04    9.99975344e-01    1.03618862e-04    9.99995526e-01    4.85473746e-05
406      4.06000000e-09    0.00000000e+00    2.57127981e-05    9.99994480e-01    0.00000000e+00    9.65391743e-06    9.99990808e-01    1.00000000e+00    9.99993989e-01    1.33837686e-05    1.62646838e-05    9.99993581e-01    1.00002451e+00    9.99992201e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992831e-01    0.00000000e+00    9.99993461e-01    0.00000000e+00    9.99989965e-01    2.16323249e-04    1.00000848e+00    1.33805885e-05    9.55766227e-06    9.99966573e-01    9.99954860e-01    9.99972765e-01    4.23832915e-04    1.07390124e+00    2.64614938e-04    9.99980342e-01    1.05614525e-04    9.99994064e-01    4.80189565e-05
407      4.07000000e-09    0.00000000e+00    2.57131986e-05    9.99994515e-01    0.00000000e+00    9.65516480e-06    9.99990816e-01    1.00000000e+00    9.99994580e-01    1.34550829e-05    1.58604340e-05    9.99994235e-01    1.00002369e+00    9.99992298e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992817e-01    0.00000000e+00    9.99993448e-01    0.00000000e+00    9.99989965e-01    2.12698091e-04    1.00001134e+00    1.35730129e-05    9.63481415e-06    9.99969649e-01    9.99968292e-01    9.99977477e-01    3.56030530e-04    1.07372882e+00    2.21168867e-04    9.99982637e-01    8.50057207e-05    9.99996264e-01    5.44731139e-05
408      4.08000000e-09    0.00000000e+00    2.57135991e-05    9.99994551e-01    0.00000000e+00    9.65641218e-06    9.99990825e-01    1.00000000e+00    9.99995171e-01    1.35263973e-05    1.54561843e-05    9.99994890e-01    1.00002288e+00    9.99992395e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992803e-01    0.00000000e+00    9.99993436e-01    0.00000000e+00    9.99989965e-01    2.09072932e-04    1.00001419e+00    1.37654374e-05    9.71196603e-06    9.99972726e-01    9.99981725e-01    9.99982188e-01    2.88228146e-04    1.07355640e+00    1.77722796e-04    9.99984931e-01    6.43969165e-05    9.99998465e-01    6.09272714e-05
409      4.09000000e-09    0.00000000e+00    2.57139996e-05    9.99994587e-01    0.00000000e+00    9.65765956e-06    9.99990833e-01    1.00000000e+00    9.99995763e-01    1.35977117e-05    1.50519345e-05    9.99995544e-01    1.00002206e+00    9.99992492e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992789e-01    0.00000000e+00    9.99993424e-01    0.00000000e+00    9.99989965e-01    2.05447774e-04    1.00001705e+00    1.39578619e-05    9.78911791e-06    9.99975802e-01    9.99995158e-01    9.99986899e-01    2.20425761e-04    1.07338398e+00    1.34276724e-04    9.99987226e-01    4.37881124e-05    1.00000067e+00    6.73814288e-05
410      4.10000000e-09    0.00000000e+00    2.57136070e-05    9.99994579e-01    0.00000000e+00    9.65686014e-06    9.99990832e-01    1.00000000e+00    9.99995715e-01    1.35369298e-05    1.47264710e-05    9.99995537e-01    1.00002130e+00    9.99992505e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992775e-01    0.00000000e+00    9.99993412e-01    0.00000000e+00    9.99989965e-01    2.02844045e-04    1.00001620e+00    1.37682163e-05    9.74592085e-06    9.99976202e-01    9.99992980e-01    9.99987547e-01    2.08762510e-04    1.07321223e+00    1.27168684e-04    9.99987597e-01    4.55291779e-05    9.99999871e-01    6.15192852e-05
411      4.11000000e-09    0.00000000e+00    2.57129915e-05    9.99994560e-01    0.00000000e+00    9.65548557e-06    9.99990828e-01    1.00000000e+00    9.99995487e-01    1.34390285e-05    1.44231466e-05    9.99995343e-01    1.00002056e+00    9.99992494e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992761e-01    0.00000000e+00    9.99993400e-01    0.00000000e+00    9.99989965e-01    2.00527341e-04    1.00001431e+00    1.34712079e-05    9.66890533e-06    9.99975848e-01    9.99986416e-01    9.99987053e-01    2.12874543e-04    1.07304067e+00    1.30271752e-04    9.99987427e-01    5.35506314e-05    9.99998234e-01    5.21962199e-05
412      4.12000000e-09    0.00000000e+00    2.57123759e-05    9.99994541e-01    0.00000000e+00    9.65411100e-06    9.99990824e-01    1.00000000e+00    9.99995259e-01    1.33411271e-05    1.41198223e-05    9.99995149e-01    1.00001982e+00    9.99992483e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992748e-01    0.00000000e+00    9.99993387e-01    0.00000000e+00    9.99989965e-01    1.98210638e-04    1.00001242e+00    1.31741994e-05    9.59188981e-06    9.99975495e-01    9.99979852e-01    9.99986558e-01    2.16986576e-04    1.07286911e+00    1.33374819e-04    9.99987257e-01    6.15720849e-05    9.99996598e-01    4.28731546e-05
413      4.13000000e-09    0.00000000e+00    2.57117604e-05    9.99994521e-01    0.00000000e+00    9.65273643e-06    9.99990820e-01    1.00000000e+00    9.99995032e-01    1.32432258e-05    1.38164979e-05    9.99994955e-01    1.00001908e+00    9.99992472e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992734e-01    0.00000000e+00    9.99993375e-01    0.00000000e+00    9.99989965e-01    1.95893934e-04    1.00001053e+00    1.28771909e-05    9.51487430e-06    9.99975142e-01    9.99973287e-01    9.99986064e-01    2.21098609e-04    1.07269755e+00    1.36477887e-04    9.99987088e-01    6.95935384e-05    9.99994961e-01    3.35500893e-05
414      4.14000000e-09    0.00000000e+00    2.57119011e-05    9.99994525e-01    0.00000000e+00    9.65307000e-06    9.99990821e-01    1.00000000e+00    9.99995063e-01    1.32673793e-05    1.36644651e-05    9.99994973e-01    1.00001853e+00    9.99992510e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992720e-01    0.00000000e+00    9.99993364e-01    0.00000000e+00    9.99989965e-01    1.93843382e-04    1.00000948e+00    1.29544801e-05    9.53331057e-06    9.99975299e-01    9.99973689e-01    9.99986086e-01    2.20801365e-04    1.07253154e+00    1.36216738e-04    9.99987055e-01    6.64758653e-05    9.99995225e-01    3.46573150e-05
415      4.15000000e-09    0.00000000e+00    2.57122007e-05    9.99994533e-01    0.00000000e+00    9.65376245e-06    9.99990822e-01    1.00000000e+00    9.99995149e-01    1.33171760e-05    1.35442181e-05    9.99995034e-01    1.00001802e+00    9.99992558e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992707e-01    0.00000000e+00    9.99993352e-01    0.00000000e+00    9.99989965e-01    1.91848748e-04    1.00000860e+00    1.31104079e-05    9.57180092e-06    9.99975562e-01    9.99975555e-01    9.99986217e-01    2.19577748e-04    1.07236669e+00    1.35248780e-04    9.99987052e-01    6.10179025e-05    9.99995888e-01    3.79559068e-05
416      4.16000000e-09    0.00000000e+00    2.57125003e-05    9.99994541e-01    0.00000000e+00    9.65445490e-06    9.99990824e-01    1.00000000e+00    9.99995234e-01    1.33669727e-05    1.34239711e-05    9.99995096e-01    1.00001751e+00    9.99992606e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992694e-01    0.00000000e+00    9.99993341e-01    0.00000000e+00    9.99989965e-01    1.89854113e-04    1.00000772e+00    1.32663356e-05    9.61029126e-06    9.99975826e-01    9.99977421e-01    9.99986348e-01    2.18354131e-04    1.07220184e+00    1.34280821e-04    9.99987048e-01    5.55599396e-05    9.99996551e-01    4.12544986e-05
417      4.17000000e-09    0.00000000e+00    2.57127999e-05    9.99994550e-01    0.00000000e+00    9.65514734e-06    9.99990826e-01    1.00000000e+00    9.99995320e-01    1.34167694e-05    1.33037241e-05    9.99995157e-01    1.00001700e+00    9.99992654e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992681e-01    0.00000000e+00    9.99993329e-01    0.00000000e+00    9.99989965e-01    1.87859479e-04    1.00000685e+00    1.34222634e-05    9.64878161e-06    9.99976089e-01    9.99979287e-01    9.99986478e-01    2.17130514e-04    1.07203700e+00    1.33312863e-04    9.99987045e-01    5.01019768e-05    9.99997215e-01    4.45530903e-05
418      4.18000000e-09    0.00000000e+00    2.57130995e-05    9.99994558e-01    0.00000000e+00    9.65583979e-06    9.99990827e-01    1.00000000e+00    9.99995406e-01    1.34665661e-05    1.31834771e-05    9.99995219e-01    1.00001649e+00    9.99992702e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992667e-01    0.00000000e+00    9.99993318e-01    0.00000000e+00    9.99989965e-01    1.85864844e-04    1.00000597e+00    1.35781911e-05    9.68727195e-06    9.99976353e-01    9.99981153e-01    9.99986609e-01    2.15906897e-04    1.07187215e+00    1.32344905e-04    9.99987041e-01    4.46440139e-05    9.99997878e-01    4.78516821e-05
419      4.19000000e-09    0.00000000e+00    2.57133990e-05    9.99994566e-01    0.00000000e+00    9.65653223e-06    9.99990829e-01    1.00000000e+00    9.99995492e-01    1.35163628e-05    1.30632301e-05    9.99995280e-01    1.00001597e+00    9.99992750e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992654e-01    0.00000000e+00    9.99993306e-01    0.00000000e+00    9.99989965e-01    1.83870210e-04    1.00000509e+00    1.37341189e-05    9.72576230e-06    9.99976616e-01    9.99983019e-01    9.99986740e-01    2.14683280e-04    1.07170730e+00    1.31376946e-04    9.99987037e-01    3.91860511e-05    9.99998541e-01    5.11502739e-05
420      4.20000000e-09    0.00000000e+00    2.57136986e-05    9.99994575e-01    0.00000000e+00    9.65722468e-06    9.99990830e-01    1.00000000e+00    9.99995578e-01    1.35661595e-05    1.29429831e-05    9.99995342e-01    1.00001546e+00    9.99992798e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992641e-01    0.00000000e+00    9.99993295e-01    0.00000000e+00    9.99989965e-01    1.81875576e-04    1.00000421e+00    1.38900467e-05    9.76425264e-06    9.99976880e-01    9.99984884e-01    9.99986870e-01    2.13459663e-04    1.07154246e+00    1.30408988e-04    9.99987034e-01    3.37280882e-05    9.99999204e-01    5.44488657e-05
421      4.21000000e-09    0.00000000e+00    2.57139982e-05    9.99994583e-01    0.00000000e+00    9.65791712e-06    9.99990832e-01    1.00000000e+00    9.99995663e-01    1.36159562e-05    1.28227361e-05    9.99995403e-01    1.00001495e+00    9.99992846e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992628e-01    0.00000000e+00    9.99993283e-01    0.00000000e+00    9.99989965e-01    1.79880941e-04    1.00000334e+00    1.40459744e-05    9.80274299e-06    9.99977143e-01    9.99986750e-01    9.99987001e-01    2.12236046e-04    1.07137761e+00    1.29441030e-04    9.99987030e-01    2.82701254e-05    9.99999867e-01    5.77474574e-05
422      4.22000000e-09    0.00000000e+00    2.57138852e-05    9.99994580e-01    0.00000000e+00    9.65765686e-06    9.99990831e-01    1.00000000e+00    9.99995633e-01    1.35973701e-05    1.27449868e-05    9.99995382e-01    1.00001459e+00    9.99992861e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992615e-01    0.00000000e+00    9.99993272e-01    0.00000000e+00    9.99989965e-01    1.78253581e-04    1.00000301e+00    1.39911124e-05    9.78823970e-06    9.99977201e-01    9.99985969e-01    9.99987005e-01    2.11232599e-04    1.07122177e+00    1.28916841e-04    9.99987036e-01    2.94108601e-05    9.99999611e-01    5.58206709e-05
423      4.23000000e-09    0.00000000e+00    2.57137352e-05    9.99994576e-01    0.00000000e+00    9.65731134e-06    9.99990831e-01    1.00000000e+00    9.99995592e-01    1.35726649e-05    1.26710403e-05    9.99995354e-01    1.00001424e+00    9.99992874e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992603e-01    0.00000000e+00    9.99993262e-01    0.00000000e+00    9.99989965e-01    1.76659087e-04    1.00000273e+00    1.39173879e-05    9.76899431e-06    9.99977240e-01    9.99984950e-01    9.99986997e-01    2.10248855e-04    1.07106674e+00    1.28432362e-04    9.99987042e-01    3.11420760e-05    9.99999272e-01    5.34262939e-05
424      4.24000000e-09    0.00000000e+00    2.57135853e-05    9.99994572e-01    0.00000000e+00    9.65696581e-06    9.99990830e-01    1.00000000e+00    9.99995551e-01    1.35479597e-05    1.25970938e-05    9.99995326e-01    1.00001390e+00    9.99992887e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992590e-01    0.00000000e+00    9.99993251e-01    0.00000000e+00    9.99989965e-01    1.75064592e-04    1.00000244e+00    1.38436635e-05    9.74974891e-06    9.99977279e-01    9.99983931e-01    9.99986989e-01    2.09265111e-04    1.07091172e+00    1.27947883e-04    9.99987048e-01    3.28732920e-05    9.99998933e-01    5.10319170e-05
425      4.25000000e-09    0.00000000e+00    2.57134353e-05    9.99994568e-01    0.00000000e+00    9.65662029e-06    9.99990829e-01    1.00000000e+00    9.99995510e-01    1.35232544e-05    1.25231473e-05    9.99995298e-01    1.00001355e+00    9.99992900e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992578e-01    0.00000000e+00    9.99993240e-01    0.00000000e+00    9.99989965e-01    1.73470097e-04    1.00000216e+00    1.37699390e-05    9.73050352e-06    9.99977318e-01    9.99982913e-01    9.99986982e-01    2.08281367e-04    1.07075669e+00    1.27463405e-04    9.99987054e-01    3.46045079e-05    9.99998595e-01    4.86375400e-05
426      4.26000000e-09    0.00000000e+00    2.57132853e-05    9.99994564e-01    0.00000000e+00    9.65627477e-06    9.99990828e-01    1.00000000e+00    9.99995469e-01    1.34985492e-05    1.24492009e-05    9.99995269e-01    1.00001320e+00    9.99992913e-01    0.00000000e+00    9.99987060e-01    0.00000000e+00    9.99992565e-01    0.00000000e+00    9.99993229e-01    0.00000000e+00    9.99989965e-01    1.71875602e-04    1.00000188e+00    1.36962146e-05    9.71125812e-06    9.99977356e-01    9.99981894e-01    9.99986974e-01    2.07297622e-04    1.07060166e+00    1.26978926e-04    9.99987060e-01    3.63357239e-05    9.99998256e-01    4.62431630e-05
