Index       TIME             V(CLK)          V(CLK_BUF)        V(CLK_BAR)          V(CSB)           V(CS_BAR)           V(CS)            V(WEB)           V(WE_BAR)           V(WE)       V(GATED_CLK_BUF)  V(GATED_CLK_BAR)      V(WL_EN)           V(RWL)             V(A0)           V(A_DFF0)           V(A1)           V(A_DFF1)           V(A2)           V(A_DFF2)           V(A3)           V(A_DFF3)          V(RBL)         V(RBL_DELAY)    V(RBL_DELAY_BAR)       V(W_EN)           V(PRE)            V(S_EN)           V(WL15)           V(BL7)            V(BLB7)      V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:Q) V(XSRAM_6T_CORE_16X8:XSRAM_6T_CELL_15_7:QB)     V(SA_Q7)          V(SA_QB7)          V(DIN0)         V(DIN_DFF0)         V(OUT)      
32       3.20000000e-10    0.00000000e+00    4.89687724e-05    9.99997215e-01    1.00000000e+00    9.99997555e-01    1.12970927e-05    1.00000000e+00    9.99997362e-01    1.18510551e-05    5.93070330e-06    7.46442100e-06    1.78127658e-05    5.90711428e-06    0.00000000e+00    1.84750272e-05    0.00000000e+00    1.85836768e-05    0.00000000e+00    1.92615428e-05    0.00000000e+00    1.22892364e-05    3.39030574e-04    9.99993593e-01    6.91645636e-06    1.61265590e-05    9.99996436e-01    3.43928808e-05    8.10538477e-06    3.52387644e-04    9.99990955e-01    3.14369737e-06    9.99992574e-01    8.73362030e-04    9.99993519e-01    0.00000000e+00    9.46626757e-06    1.51089281e-05
33       3.30000000e-10    0.00000000e+00    4.81464624e-05    9.99996187e-01    1.00000000e+00    9.99997511e-01    1.10283711e-05    1.00000000e+00    9.99997357e-01    1.18151131e-05    5.76344617e-06    7.42266312e-06    1.78125348e-05    5.90708715e-06    0.00000000e+00    1.84092077e-05    0.00000000e+00    1.85153955e-05    0.00000000e+00    1.91906119e-05    0.00000000e+00    1.21860345e-05    3.49557693e-04    9.99993589e-01    6.93562479e-06    1.61203518e-05    9.99996435e-01    3.43903896e-05    8.10507417e-06    3.63316113e-04    9.99990955e-01    3.14391053e-06    9.99992574e-01    9.00580300e-04    9.99993519e-01    0.00000000e+00    9.28725440e-06    1.51089455e-05
34       3.40000000e-10    0.00000000e+00    4.74454149e-05    9.99995313e-01    1.00000000e+00    9.99997473e-01    1.07999801e-05    1.00000000e+00    9.99997352e-01    1.17826250e-05    5.62166547e-06    7.38686096e-06    1.78123404e-05    5.90705500e-06    0.00000000e+00    1.83531407e-05    0.00000000e+00    1.84572431e-05    0.00000000e+00    1.91302115e-05    0.00000000e+00    1.20982350e-05    3.60083332e-04    9.99993587e-01    6.95488206e-06    1.61150951e-05    9.99996435e-01    3.43879920e-05    8.10477485e-06    3.74243342e-04    9.99990955e-01    3.14411940e-06    9.99992574e-01    9.27796726e-04    9.99993519e-01    0.00000000e+00    9.13508541e-06    1.51089603e-05
35       3.50000000e-10    0.00000000e+00    4.81736176e-05    9.99996258e-01    1.00000000e+00    9.99997523e-01    1.10469408e-05    1.00000000e+00    9.99997358e-01    1.17908468e-05    5.78016049e-06    7.42125539e-06    1.78125769e-05    5.90696372e-06    0.00000000e+00    1.84120193e-05    0.00000000e+00    1.85184754e-05    0.00000000e+00    1.91939291e-05    0.00000000e+00    1.21919745e-05    3.70591528e-04    9.99993590e-01    6.97518642e-06    1.61210412e-05    9.99996435e-01    3.43866969e-05    8.10460841e-06    3.85155962e-04    9.99990956e-01    3.14427761e-06    9.99992574e-01    9.54991408e-04    9.99993520e-01    0.00000000e+00    9.29931310e-06    1.51089455e-05
36       3.60000000e-10    0.00000000e+00    4.89018204e-05    9.99997203e-01    1.00000000e+00    9.99997573e-01    1.12939014e-05    1.00000000e+00    9.99997364e-01    1.17990686e-05    5.93865552e-06    7.45564982e-06    1.78128135e-05    5.90687245e-06    0.00000000e+00    1.84708979e-05    0.00000000e+00    1.85797077e-05    0.00000000e+00    1.92576466e-05    0.00000000e+00    1.22857140e-05    3.81099725e-04    9.99993594e-01    6.99549077e-06    1.61269873e-05    9.99996435e-01    3.43854019e-05    8.10444196e-06    3.96068582e-04    9.99990957e-01    3.14443583e-06    9.99992574e-01    9.82186091e-04    9.99993521e-01    0.00000000e+00    9.46354078e-06    1.51089307e-05
37       3.70000000e-10    0.00000000e+00    4.96300231e-05    9.99998148e-01    1.00000000e+00    9.99997623e-01    1.15408621e-05    1.00000000e+00    9.99997370e-01    1.18072905e-05    6.09715054e-06    7.49004425e-06    1.78130501e-05    5.90678117e-06    0.00000000e+00    1.85297765e-05    0.00000000e+00    1.86409400e-05    0.00000000e+00    1.93213641e-05    0.00000000e+00    1.23794535e-05    3.91607921e-04    9.99993597e-01    7.01579513e-06    1.61329334e-05    9.99996435e-01    3.43841068e-05    8.10427552e-06    4.06981202e-04    9.99990958e-01    3.14459405e-06    9.99992574e-01    1.00938077e-03    9.99993522e-01    0.00000000e+00    9.62776847e-06    1.51089158e-05
38       3.80000000e-10    0.00000000e+00    5.03582259e-05    9.99999093e-01    1.00000000e+00    9.99997672e-01    1.17878228e-05    1.00000000e+00    9.99997375e-01    1.18155123e-05    6.25564556e-06    7.52443868e-06    1.78132866e-05    5.90668989e-06    0.00000000e+00    1.85886551e-05    0.00000000e+00    1.87021723e-05    0.00000000e+00    1.93850817e-05    0.00000000e+00    1.24731930e-05    4.02116117e-04    9.99993600e-01    7.03609948e-06    1.61388795e-05    9.99996436e-01    3.43828117e-05    8.10410908e-06    4.17893822e-04    9.99990959e-01    3.14475227e-06    9.99992574e-01    1.03657546e-03    9.99993523e-01    0.00000000e+00    9.79199616e-06    1.51089010e-05
39       3.90000000e-10    0.00000000e+00    5.09776859e-05    9.99999896e-01    1.00000000e+00    9.99997714e-01    1.19977062e-05    1.00000000e+00    9.99997380e-01    1.18206417e-05    6.39001416e-06    7.55317087e-06    1.78134860e-05    5.90660296e-06    0.00000000e+00    1.86387464e-05    0.00000000e+00    1.87542594e-05    0.00000000e+00    1.94392773e-05    0.00000000e+00    1.25529123e-05    4.12622825e-04    9.99993603e-01    7.05607202e-06    1.61438737e-05    9.99996436e-01    3.43814332e-05    8.10392936e-06    4.28805028e-04    9.99990959e-01    3.14491413e-06    9.99992574e-01    1.06376823e-03    9.99993524e-01    0.00000000e+00    9.93157640e-06    1.51088883e-05
40       4.00000000e-10    0.00000000e+00    5.03154588e-05    9.99999029e-01    1.00000000e+00    9.99997660e-01    1.17705821e-05    1.00000000e+00    9.99997374e-01    1.17893227e-05    6.24001884e-06    7.51516560e-06    1.78132465e-05    5.90656719e-06    0.00000000e+00    1.85852675e-05    0.00000000e+00    1.86985574e-05    0.00000000e+00    1.93812437e-05    0.00000000e+00    1.24673829e-05    4.23111989e-04    9.99993600e-01    7.07213359e-06    1.61376493e-05    9.99996435e-01    3.43790712e-05    8.10359324e-06    4.39699560e-04    9.99990959e-01    3.14511887e-06    9.99992574e-01    1.09093852e-03    9.99993523e-01    0.00000000e+00    9.78065174e-06    1.51089007e-05
41       4.10000000e-10    0.00000000e+00    4.96532318e-05    9.99998162e-01    1.00000000e+00    9.99997606e-01    1.15434581e-05    1.00000000e+00    9.99997368e-01    1.17580036e-05    6.09002353e-06    7.47716033e-06    1.78130070e-05    5.90653141e-06    0.00000000e+00    1.85317885e-05    0.00000000e+00    1.86428553e-05    0.00000000e+00    1.93232102e-05    0.00000000e+00    1.23818535e-05    4.33601153e-04    9.99993597e-01    7.08819517e-06    1.61314248e-05    9.99996435e-01    3.43767092e-05    8.10325713e-06    4.50594092e-04    9.99990959e-01    3.14532362e-06    9.99992574e-01    1.11810882e-03    9.99993523e-01    0.00000000e+00    9.62972708e-06    1.51089130e-05
42       4.20000000e-10    0.00000000e+00    4.89910047e-05    9.99997294e-01    1.00000000e+00    9.99997552e-01    1.13163340e-05    1.00000000e+00    9.99997362e-01    1.17266846e-05    5.94002821e-06    7.43915506e-06    1.78127675e-05    5.90649564e-06    0.00000000e+00    1.84783095e-05    0.00000000e+00    1.85871532e-05    0.00000000e+00    1.92651766e-05    0.00000000e+00    1.22963241e-05    4.44090317e-04    9.99993594e-01    7.10425675e-06    1.61252004e-05    9.99996434e-01    3.43743472e-05    8.10292101e-06    4.61488623e-04    9.99990959e-01    3.14552837e-06    9.99992574e-01    1.14527911e-03    9.99993522e-01    0.00000000e+00    9.47880243e-06    1.51089254e-05
43       4.30000000e-10    0.00000000e+00    4.83287777e-05    9.99996427e-01    1.00000000e+00    9.99997499e-01    1.10892100e-05    1.00000000e+00    9.99997356e-01    1.16953656e-05    5.79003290e-06    7.40114979e-06    1.78125281e-05    5.90645986e-06    0.00000000e+00    1.84248306e-05    0.00000000e+00    1.85314511e-05    0.00000000e+00    1.92071430e-05    0.00000000e+00    1.22107946e-05    4.54579480e-04    9.99993591e-01    7.12031833e-06    1.61189759e-05    9.99996434e-01    3.43719852e-05    8.10258489e-06    4.72383155e-04    9.99990959e-01    3.14573311e-06    9.99992574e-01    1.17244940e-03    9.99993522e-01    0.00000000e+00    9.32787777e-06    1.51089378e-05
44       4.40000000e-10    0.00000000e+00    4.77655687e-05    9.99995690e-01    1.00000000e+00    9.99997453e-01    1.08961963e-05    1.00000000e+00    9.99997351e-01    1.16670729e-05    5.66285672e-06    7.36857351e-06    1.78123261e-05    5.90642044e-06    0.00000000e+00    1.83793676e-05    0.00000000e+00    1.84841025e-05    0.00000000e+00    1.91578160e-05    0.00000000e+00    1.21380788e-05    4.65067174e-04    9.99993589e-01    7.13653566e-06    1.61136994e-05    9.99996433e-01    3.43697045e-05    8.10226396e-06    4.83276455e-04    9.99990959e-01    3.14593468e-06    9.99992574e-01    1.19961785e-03    9.99993522e-01    0.00000000e+00    9.19962017e-06    1.51089485e-05
45       4.50000000e-10    0.00000000e+00    4.83694268e-05    9.99996486e-01    1.00000000e+00    9.99997511e-01    1.11052209e-05    1.00000000e+00    9.99997357e-01    1.16744505e-05    5.80463634e-06    7.39998562e-06    1.78125663e-05    5.90633806e-06    0.00000000e+00    1.84283847e-05    0.00000000e+00    1.85352105e-05    0.00000000e+00    1.92111080e-05    0.00000000e+00    1.22163886e-05    4.75537546e-04    9.99993592e-01    7.15458879e-06    1.61195959e-05    9.99996433e-01    3.43683820e-05    8.10212196e-06    4.94155238e-04    9.99990960e-01    3.14609876e-06    9.99992574e-01    1.22676463e-03    9.99993523e-01    0.00000000e+00    9.33852580e-06    1.51089384e-05
46       4.60000000e-10    0.00000000e+00    4.89732849e-05    9.99997281e-01    1.00000000e+00    9.99997568e-01    1.13142456e-05    1.00000000e+00    9.99997364e-01    1.16818280e-05    5.94641596e-06    7.43139772e-06    1.78128064e-05    5.90625567e-06    0.00000000e+00    1.84774018e-05    0.00000000e+00    1.85863184e-05    0.00000000e+00    1.92643999e-05    0.00000000e+00    1.22946984e-05    4.86007918e-04    9.99993595e-01    7.17264192e-06    1.61254924e-05    9.99996434e-01    3.43670594e-05    8.10197995e-06    5.05034020e-04    9.99990960e-01    3.14626284e-06    9.99992574e-01    1.25391141e-03    9.99993524e-01    0.00000000e+00    9.47743143e-06    1.51089284e-05
47       4.70000000e-10    0.00000000e+00    4.95771430e-05    9.99998077e-01    1.00000000e+00    9.99997625e-01    1.15232702e-05    1.00000000e+00    9.99997370e-01    1.16892056e-05    6.08819558e-06    7.46280983e-06    1.78130466e-05    5.90617328e-06    0.00000000e+00    1.85264188e-05    0.00000000e+00    1.86374264e-05    0.00000000e+00    1.93176919e-05    0.00000000e+00    1.23730081e-05    4.96478289e-04    9.99993599e-01    7.19069505e-06    1.61313889e-05    9.99996434e-01    3.43657369e-05    8.10183795e-06    5.15912802e-04    9.99990961e-01    3.14642693e-06    9.99992574e-01    1.28105818e-03    9.99993525e-01    0.00000000e+00    9.61633707e-06    1.51089183e-05
48       4.80000000e-10    0.00000000e+00    5.01810011e-05    9.99998873e-01    1.00000000e+00    9.99997682e-01    1.17322948e-05    1.00000000e+00    9.99997376e-01    1.16965832e-05    6.22997520e-06    7.49422194e-06    1.78132868e-05    5.90609089e-06    0.00000000e+00    1.85754359e-05    0.00000000e+00    1.86885344e-05    0.00000000e+00    1.93709838e-05    0.00000000e+00    1.24513179e-05    5.06948661e-04    9.99993602e-01    7.20874818e-06    1.61372853e-05    9.99996434e-01    3.43644144e-05    8.10169595e-06    5.26791584e-04    9.99990962e-01    3.14659101e-06    9.99992574e-01    1.30820496e-03    9.99993526e-01    0.00000000e+00    9.75524270e-06    1.51089083e-05
49       4.90000000e-10    0.00000000e+00    5.05650955e-05    9.99999377e-01    1.00000000e+00    9.99997712e-01    1.18638182e-05    1.00000000e+00    9.99997379e-01    1.16969957e-05    6.31674730e-06    7.51241243e-06    1.78134243e-05    5.90601444e-06    0.00000000e+00    1.86061375e-05    0.00000000e+00    1.87205181e-05    0.00000000e+00    1.94043187e-05    0.00000000e+00    1.25006276e-05    5.17418112e-04    9.99993604e-01    7.22596190e-06    1.61406103e-05    9.99996434e-01    3.43628768e-05    8.10150239e-06    5.37669318e-04    9.99990963e-01    3.14676033e-06    9.99992574e-01    1.33535052e-03    9.99993526e-01    0.00000000e+00    9.84245449e-06    1.51089006e-05
50       5.00000000e-10    0.00000000e+00    4.83589643e-05    9.99996432e-01    1.00000000e+00    9.99997426e-01    1.10818803e-05    1.00000000e+00    9.99997350e-01    1.16153162e-05    5.75517814e-06    7.37476764e-06    1.78123526e-05    5.90600796e-06    0.00000000e+00    1.84209663e-05    0.00000000e+00    1.85270947e-05    0.00000000e+00    1.92024311e-05    0.00000000e+00    1.22081299e-05    5.27876712e-04    9.99993590e-01    7.23328200e-06    1.61136264e-05    9.99996432e-01    3.43588050e-05    8.10070122e-06    5.48534689e-04    9.99990961e-01    3.14699145e-06    9.99992574e-01    1.36248174e-03    9.99993524e-01    0.00000000e+00    9.32038140e-06    1.51089216e-05
51       5.10000000e-10    0.00000000e+00    1.24400553e-03    1.00000079e+00    1.00000000e+00    9.99997428e-01    1.10481705e-05    8.00000000e-01    9.99997352e-01    1.13517558e-05    4.12835925e-06    7.26731794e-06    1.78130612e-05    5.90598567e-06    2.00000000e-01    1.66625912e-05    2.00000000e-01    1.66746760e-05    2.00000000e-01    1.73189988e-05    2.00000000e-01    7.88483141e-06    5.38331592e-04    9.99993591e-01    7.25580562e-06    1.60398330e-05    9.99996434e-01    3.43580814e-05    8.10099033e-06    5.59398247e-04    9.99990963e-01    3.14721091e-06    9.99992574e-01    1.38960876e-03    9.99993525e-01    2.00000000e-01    2.43481523e-06    1.51089469e-05
52       5.20000000e-10    0.00000000e+00   -5.01030323e-03    9.99703864e-01    1.00000000e+00    9.99997044e-01   -4.14500291e-07    6.00000000e-01    9.99997346e-01    1.09023705e-05   -1.64151837e-06    7.13890011e-06    1.78128129e-05    5.90584732e-06    4.00000000e-01   -1.56477461e-05    4.00000000e-01   -1.59142182e-05    4.00000000e-01   -1.52668355e-05    4.00000000e-01   -3.05384844e-05    5.48781970e-04    9.99993584e-01    7.26679703e-06    1.58826965e-05    9.99996433e-01    3.43555545e-05    8.10018161e-06    5.70254886e-04    9.99990961e-01    3.14731634e-06    9.99992574e-01    1.41673025e-03    9.99993526e-01    4.00000000e-01   -3.90201116e-05    1.51089059e-05
53       5.30000000e-10    0.00000000e+00   -2.16414884e-02    9.98951101e-01    1.00000000e+00    9.99995663e-01   -3.05583752e-05    4.00000000e-01    9.99997260e-01    9.17508360e-06   -2.05844765e-05    6.25126888e-06    1.78122768e-05    5.90592913e-06    6.00000000e-01   -9.46215198e-05    6.00000000e-01   -9.57109937e-05    6.00000000e-01   -9.51941735e-05    6.00000000e-01   -1.28402784e-04    5.59230054e-04    9.99993541e-01    7.27942081e-06    1.53197435e-05    9.99996433e-01    3.43512033e-05    8.09972566e-06    5.81098368e-04    9.99990959e-01    3.14763166e-06    9.99992574e-01    1.44384773e-03    9.99993523e-01    6.00000000e-01   -1.50833943e-04    1.51089867e-05
54       5.40000000e-10    0.00000000e+00   -6.35933847e-02    9.98430522e-01    1.00000000e+00    9.99998445e-01   -4.15801140e-05    2.00000000e-01    9.99997689e-01    1.29131964e-05    5.51498797e-06    9.05975495e-06    1.78152830e-05    5.90574443e-06    8.00000000e-01   -1.03758222e-04    8.00000000e-01   -1.03620606e-04    8.00000000e-01   -1.02621540e-04    8.00000000e-01   -1.04684461e-04    5.69674644e-04    9.99993699e-01    7.32423018e-06    1.65585452e-05    9.99996436e-01    3.43598991e-05    8.10213081e-06    5.91992626e-04    9.99990974e-01    3.14772055e-06    9.99992574e-01    1.47096369e-03    9.99993532e-01    8.00000000e-01   -9.31335934e-05    1.51089171e-05
55       5.50000000e-10    0.00000000e+00   -8.55466308e-02    1.00016030e+00    1.00000000e+00    1.00000016e+00    3.21372163e-05   -4.44089210e-16    9.99997317e-01    2.24130558e-05    6.68779882e-05    1.07035705e-05    1.78052636e-05    5.90412803e-06    1.00000000e+00    1.94240322e-04    1.00000000e+00    1.98287846e-04    1.00000000e+00    1.99519240e-04    1.00000000e+00    2.83584592e-04    5.80109110e-04    9.99993645e-01    7.20694576e-06    1.86043642e-05    9.99996404e-01    3.43367215e-05    8.08832889e-06    6.02854611e-04    9.99990928e-01    3.14613496e-06    9.99992572e-01    1.49806855e-03    9.99993529e-01    1.00000000e+00    3.50367303e-04    1.51080462e-05
56       5.60000000e-10    0.00000000e+00   -7.84944345e-02    9.99761591e-01    8.00000000e-01    9.99994423e-01   -8.11525344e-06    0.00000000e+00    9.99995903e-01    2.71795744e-06   -2.90475764e-05    3.68044659e-06    1.78192484e-05    5.90644115e-06    1.00000000e+00    1.84499831e-05    1.00000000e+00    1.64069782e-05    1.00000000e+00    1.61643250e-05    1.00000000e+00   -5.32725710e-05    5.90552967e-04    9.99993453e-01    7.33036914e-06    1.39448360e-05    9.99996454e-01    3.43544846e-05    8.10616314e-06    6.13634926e-04    9.99990984e-01    3.14914213e-06    9.99992575e-01    1.52517323e-03    9.99993525e-01    1.00000000e+00   -1.27971177e-04    1.51093804e-05
57       5.70000000e-10    0.00000000e+00   -7.21070392e-02    1.00118657e+00    6.00000000e-01    9.99996629e-01    6.68533999e-05    0.00000000e+00    9.99998449e-01    2.77410782e-05    5.32655631e-05    7.64557726e-06    1.77723576e-05    5.90185618e-06    1.00000000e+00    3.12809779e-04    1.00000000e+00    3.16541474e-04    1.00000000e+00    3.17345952e-04    1.00000000e+00    4.06205607e-04    6.00959901e-04    9.99993245e-01    6.97671741e-06    1.72461227e-05    9.99996303e-01    3.42347377e-05    8.04315494e-06    6.24386000e-04    9.99990750e-01    3.14382648e-06    9.99992570e-01    1.55224372e-03    9.99993458e-01    1.00000000e+00    4.74774443e-04    1.51070137e-05
58       5.80000000e-10    0.00000000e+00   -4.46538478e-02    1.00088340e+00    4.00000000e-01    9.99997276e-01    3.91752170e-05    0.00000000e+00    9.99997119e-01    9.12428718e-06    6.32085297e-07    6.69442037e-06    1.78207959e-05    5.90517223e-06    1.00000000e+00    8.27192079e-05    1.00000000e+00    8.13518866e-05    1.00000000e+00    8.17208402e-05    1.00000000e+00    3.35771599e-05    6.11412956e-04    9.99993632e-01    7.41894703e-06    1.49732417e-05    9.99996450e-01    3.43614291e-05    8.10334939e-06    6.35354644e-04    9.99990989e-01    3.14811108e-06    9.99992574e-01    1.57937010e-03    9.99993543e-01    1.00000000e+00   -6.44087411e-06    1.51084897e-05
59       5.90000000e-10    0.00000000e+00   -2.34349643e-02    1.00069047e+00    2.00000000e-01    9.99997371e-01    3.16641315e-05    0.00000000e+00    9.99997493e-01    9.83879610e-06    1.64445094e-06    7.40695239e-06    1.78128401e-05    5.90564702e-06    1.00000000e+00   -3.12712751e-06    1.00000000e+00   -4.15539767e-06    1.00000000e+00   -3.34608879e-06    1.00000000e+00   -3.20434958e-05    6.21836057e-04    9.99993603e-01    7.37617550e-06    1.56867431e-05    9.99996431e-01    3.43433074e-05    8.09957581e-06    6.46187454e-04    9.99990966e-01    3.14884408e-06    9.99992574e-01    1.60645365e-03    9.99993526e-01    1.00000000e+00   -3.99416795e-05    1.51090241e-05
60       6.00000000e-10    0.00000000e+00   -9.14972477e-03    1.00035494e+00   -4.44089210e-16    9.99996956e-01    2.07473234e-05    0.00000000e+00    9.99997294e-01    1.02004594e-05   -5.18812252e-06    6.90865517e-06    1.78111190e-05    5.90536154e-06    1.00000000e+00   -3.74630036e-05    1.00000000e+00   -3.80471821e-05    1.00000000e+00   -3.73805476e-05    1.00000000e+00   -5.52682269e-05    6.32256907e-04    9.99993560e-01    7.36886295e-06    1.58255090e-05    9.99996430e-01    3.43391689e-05    8.09802038e-06    6.57019379e-04    9.99990963e-01    3.14878111e-06    9.99992574e-01    1.63353776e-03    9.99993526e-01    1.00000000e+00   -6.35550040e-05    1.51088976e-05
61       6.10000000e-10    0.00000000e+00   -1.61277915e-03    1.00025918e+00    0.00000000e+00    9.99996577e-01    2.51535947e-05    0.00000000e+00    9.99997326e-01    1.22210009e-05    4.52224327e-06    7.51908731e-06    1.78106716e-05    5.90520747e-06    1.00000000e+00   -2.14062270e-05    1.00000000e+00   -2.12271761e-05    1.00000000e+00   -2.04783857e-05    1.00000000e+00   -2.29247682e-05    6.42673972e-04    9.99993589e-01    7.37765788e-06    1.62605548e-05    9.99996427e-01    3.43369462e-05    8.09700616e-06    6.67859408e-04    9.99990961e-01    3.14885033e-06    9.99992574e-01    1.66061740e-03    9.99993528e-01    1.00000000e+00   -2.04341584e-05    1.51088687e-05
62       6.20000000e-10    0.00000000e+00    4.33133439e-04    9.99988015e-01    0.00000000e+00    1.00000019e+00    7.82345871e-06    0.00000000e+00    9.99997509e-01    1.16993443e-05    2.56511754e-06    7.90501037e-06    1.78166881e-05    5.90537148e-06    1.00000000e+00   -2.97524556e-05    1.00000000e+00   -2.96930955e-05    1.00000000e+00   -2.89825258e-05    1.00000000e+00   -3.69580589e-05    6.53089185e-04    9.99993649e-01    7.44452687e-06    1.61893027e-05    9.99996438e-01    3.43443682e-05    8.10036034e-06    6.78696016e-04    9.99990975e-01    3.14927300e-06    9.99992574e-01    1.68769423e-03    9.99993533e-01    1.00000000e+00   -3.96945080e-05    1.51089613e-05
63       6.30000000e-10    0.00000000e+00    3.95956901e-04    9.99995869e-01    0.00000000e+00    9.99996149e-01    1.48344858e-05    0.00000000e+00    9.99997309e-01    1.20492534e-05    5.68697333e-06    7.31847088e-06    1.78109308e-05    5.90529428e-06    1.00000000e+00   -1.56621484e-06    1.00000000e+00   -1.17029575e-06    1.00000000e+00   -4.82884948e-07    1.00000000e+00   -6.43634049e-07    6.63497724e-04    9.99993585e-01    7.41243358e-06    1.62814743e-05    9.99996429e-01    3.43331112e-05    8.09724674e-06    6.89511520e-04    9.99990963e-01    3.14939563e-06    9.99992574e-01    1.71476150e-03    9.99993527e-01    1.00000000e+00    8.39160277e-07    1.51089708e-05
64       6.40000000e-10    0.00000000e+00    2.83744967e-04    9.99992410e-01    0.00000000e+00    9.99998157e-01    8.96735419e-06    0.00000000e+00    9.99997376e-01    1.16295592e-05    6.08900734e-06    7.48309110e-06    1.78140687e-05    5.90514042e-06    1.00000000e+00    1.23402803e-05    1.00000000e+00    1.26601508e-05    1.00000000e+00    1.33139978e-05    1.00000000e+00    1.02468266e-05    6.73904435e-04    9.99993607e-01    7.44675463e-06    1.62233840e-05    9.99996433e-01    3.43361070e-05    8.09817412e-06    7.00335749e-04    9.99990969e-01    3.14951768e-06    9.99992574e-01    1.74182816e-03    9.99993531e-01    1.00000000e+00    8.57937775e-06    1.51089142e-05
