grp,tag,status,err,n,nfail,failed,delay,delay_sd,delay_max,tclk_wlen,tclk_dec,trestore,tprch,twldrv,twdrv,tsa,tswing,pavg_uW,wl_slew,rwl_minus_wl,sen_minus_wl,bl_at_sen,dv_at_sen,dv_at_sen_min,rbl_at_sen,bl_at_acc0,blb_at_acc0,bl_at_next,blb_at_next,blb_min_acc,blb_min_acc_max,q_flip,q_flip_max,twdrv_wave,out_end,t
A_wd,8x4_w_SF_box_wd0.5,rescored,RuntimeError: Measurement TWRITE_TOTAL is missing or FAILED ,1,1,"blb_driven_low,q_retained,q_written",,0.0,,,,,,,,,,,21.8762984802926,,,,,,,0.899827282,0.899877922,0.899831038,0.899867926,0.252688405,0.252688405,,,115.58440127590198,,46.29477119445801
A_wd,8x4_w_SF_box_wd0.75,rescored,RuntimeError: Measurement TWRITE_TOTAL is missing or FAILED ,1,1,"blb_driven_low,q_retained,q_written",,0.0,,,,,,,,,,,21.755591614827097,,,,,,,0.899821572,0.89987194,0.899822805,0.899851525,0.203547343,0.203547343,,,86.41883586713807,,46.61953568458557
A_wd,8x4_w_SF_box_wd1.0,ok,,1,0,,236.1046,0.0,236.1046,232.77460000000002,337.0419,427.4934,,35.27387,69.94932,,,36.44773,21.91676222037187,,,,,,,0.89981585,0.899865924,0.899814704,0.899821904,0.000241373447,0.000241373447,175.54912277958255,175.54912277958255,69.90123894288725,,46.47869539260864
A_wd,8x4_w_SF_box_wd1.0_mc10,ok,,10,0,,231.90994999999998,51.57781246852662,343.3471,223.6627,323.22783000000004,411.47128000000004,,33.675472,66.52923100000001,,,38.178379,22.242086011614386,,,,,,,0.8997655604999999,0.8998311722000001,0.8997664206,0.8997829863,0.00028596927219999997,0.00044303789,173.58164025812115,281.58912228451226,66.42818768944309,,473.85475397109985
A_wd,8x4_w_SF_box_wd1.5,ok,,1,0,,176.32979999999998,0.0,176.32979999999998,232.7732,337.0419,431.451,,35.41436,53.24425,,,36.41977,22.00898515462398,,,,,,,0.899804374,0.899853802,0.899797927,0.899789227,0.000216143695,0.000216143695,116.59381960739978,116.59381960739978,53.20481699520785,,47.547847509384155
A_wd,8x4_w_SF_box_wd1.5_mc10,ok,,10,0,,168.24767000000003,20.24999824573079,200.9548,223.65975,323.24048999999997,415.51266000000004,,33.813480999999996,50.46418,,,38.064634999999996,22.559957586546336,,,,,,,0.8997512333000002,0.899813967,0.8997470509,0.899744844,0.0002545918082,0.000391694546,110.72691987911792,139.58505116857378,50.34582178282768,,428.13477754592896
A_wd,8x4_w_SF_box_wd2.0,ok,,1,0,,158.2697,0.0,158.2697,232.77210000000002,337.04200000000003,435.57989999999995,,35.46607,45.87547,,,36.9204,22.097308039470658,,,,,,,0.899792864,0.89984158,0.899781658,0.899757062,0.000200736163,0.000200736163,99.64476413280856,99.64476413280856,45.78872486586616,,47.17580771446228
A_wd,8x4_w_SF_box_wd2.0_mc10,ok,,10,0,,151.12928000000002,16.306094636411256,175.88150000000002,223.66079,323.24039,419.25717,,33.87223899999999,43.389478000000004,,,38.608411000000004,22.799700566682365,,,,,,,0.8997368798000001,0.8997966734,0.8997280368,0.8997070600000001,0.0002352953531,0.000359666373,94.25320309854217,114.68633581768215,43.32109784908878,,475.72814416885376
A_wd,8x4_w_SF_box_wd3.0,ok,,1,0,,161.63,0.0,161.63,232.7771,336.965,432.4862,,34.81979,33.921029999999995,,,38.924600000000005,22.55214497943384,,,,,,,0.899769784,0.899816957,0.899749246,0.89969284,0.000202444767,0.000202444767,103.84112676890079,103.84112676890079,33.79122032411563,,48.36360287666321
A_wd,8x4_w_SF_wd0.5,ok,,1,0,,499.33809999999994,0.0,499.33809999999994,232.7768,337.0418,424.0363,,36.389920000000004,119.211,,,38.80502,23.72481048529913,,,,,,,0.899799056,0.899863652,0.899804863,0.899838432,0.000338343677,0.000338343677,432.9127609944487,432.9127609944487,119.3444268484578,,34.87312602996826
A_wd,8x4_w_SF_wd0.5_mc10,ok,,10,3,"blb_driven_low,q_retained,q_written",363.7575428571428,56.985870885957524,420.026,223.66588000000002,323.23003,405.28288,,34.746609,113.771011,,,57.28576999999999,23.450887828570732,,,,,,,0.8997407481999999,0.8998285706000001,0.8997488968,0.8998031355,0.0802574367594,0.268508089,302.11875534569504,355.94492262199907,113.84510689642941,,339.0943841934204
A_wd,8x4_w_SF_wd0.5_out1.0,ok,,1,0,,172.6626,0.0,172.6626,232.7753,337.0419,429.3362,,36.649080000000005,70.24796,,,35.19773,24.59753599827256,,,,,,,0.899787794,0.899851822,0.899787427,0.899805099,0.000251309535,0.000251309535,109.40451253809874,109.40451253809874,70.24475214643549,,34.99191689491272
A_wd,8x4_w_SF_wd0.5_out1.5,ok,,1,0,,139.09290000000001,0.0,139.09290000000001,232.7747,337.04200000000003,434.01460000000003,,36.8463,51.11065,,,35.17742,25.090592692723845,,,,,,,0.899776577,0.899839971,0.899770783,0.899772564,0.000224690346,0.000224690346,77.53952274823733,77.53952274823733,51.030585690752886,,35.47806096076965
A_wd,8x4_w_SF_wd0.5_out1.5_mc10,ok,,10,0,,132.02366,13.081402193893439,150.7261,223.66432999999995,323.22896,417.8073099999999,,35.268131,48.510256,,,36.761006,24.677781634575474,,,,,,,0.8997125187,0.8997946786,0.8997099199,0.89972228,0.0002669020828,0.000414901865,72.73643427489165,87.54951136796882,48.37516615180886,,330.9126994609833
A_wd,8x4_w_SF_wd0.5_out2.0,ok,,1,0,,123.76150000000001,0.0,123.76150000000001,232.7742,337.04200000000003,437.72429999999997,,37.08533,40.29406,,,35.354549999999996,25.711537035238834,,,,,,,0.899765381,0.899828092,0.89975463,0.899740529,0.000208182181,0.000208182181,62.85141026186131,62.85141026186131,40.26725545617334,,35.36417865753174
A_wd,8x4_w_SF_wd0.625,ok,,1,0,,258.9574,0.0,258.9574,232.77609999999999,337.0418,426.0378,,36.465419999999995,101.4484,,,35.98178,23.834782021562937,,,,,,,0.899796204,0.899860667,0.899800673,0.899830265,0.000299433752,0.000299433752,193.64186290261046,193.64186290261046,101.48793839329902,,34.22611427307129
A_wd,8x4_w_SF_wd0.75,ok,,1,0,,214.518,0.0,214.518,232.77550000000002,337.0418,427.1881,,36.533719999999995,89.18621999999999,,,35.66592,23.93028256327591,,,,,,,0.899793348,0.899857673,0.899796459,0.899822076,0.000276263611,0.000276263611,150.3177445058987,150.3177445058987,89.15496759878926,,34.59038424491882
A_wd,8x4_w_SF_wd0.75_mc10,ok,,10,0,,204.10188,25.54143440826298,244.6271,223.66445000000002,323.22992000000005,411.14715,,34.899879999999996,84.857348,,,37.247083999999994,23.6505544877662,,,,,,,0.8997336179,0.8998200466999998,0.8997393499999999,0.8997798555000001,0.00033072456100000005,0.000517060531,142.22942264108983,179.2538402000854,84.84836774588062,,346.5600905418396
A_wd,8x4_w_SF_wd0.875,ok,,1,0,,191.8365,0.0,191.8365,232.775,337.0419,428.7659,,36.58723,79.54455,,,35.56612,24.292928512581348,,,,,,,0.89979049,0.89985467,0.899792301,0.899813942,0.000261786066,0.000261786066,128.06840665704024,128.06840665704024,79.5091689484575,,33.57020688056946
A_wd,8x4_w_SF_wd1.0,ok,,1,0,,177.14540000000002,0.0,177.14540000000002,232.77460000000002,337.0419,429.9307,,36.657669999999996,72.08943000000001,,,35.59162,23.71853945606227,,,,,,,0.899787629,0.899851659,0.89978812,0.899805785,0.000251387262,0.000251387262,113.77878241616101,113.77878241616101,72.00544824169675,,33.38248372077942
A_wd,8x4_w_SF_wd1.0_mc10,ok,,10,0,,168.47316,17.814239973189988,194.6232,223.66287,323.24108,413.96456,,35.021872,68.536033,,,37.196853,23.898065997527805,,,,,,,0.8997264799,0.8998114914999998,0.8997296888999999,0.8997608049999999,0.0003005891441,0.000470639777,107.51804063735567,129.80016461528731,68.50207312420004,,324.12446808815
A_wd,8x4_w_SF_wd1.25,ok,,1,0,,160.1222,0.0,160.1222,232.7739,337.0419,432.2776,,36.730309999999996,61.65277,,,35.71862,24.68636268620965,,,,,,,0.899781899,0.899845614,0.899779746,0.899789461,0.000236120006,0.000236120006,96.88665079920726,96.88665079920726,61.41504596671578,,35.37755990028381
A_wd,8x4_w_SF_wd1.5,ok,,1,0,,148.1895,0.0,148.1895,232.7732,337.04200000000003,434.5621,,36.7934,54.72973,,,35.97489,24.85856378025557,,,,,,,0.899776159,0.899839541,0.899771461,0.899773227,0.000224697594,0.000224697594,86.7321239614024,86.7321239614024,54.67920356318452,,34.97334432601929
A_wd,8x4_w_SF_wd1.5_mc10,ok,,10,0,,140.82667999999998,13.520293291404592,160.0976,223.65984999999998,323.241,418.15314,,35.20926,51.961074,,,37.622904000000005,24.400904302947716,,,,,,,0.8997121633999999,0.8997942938,0.8997104135999999,0.8997227565000001,0.0002669576798,0.000414940072,81.67757518408843,96.77323480074698,51.81852393102742,,323.9742178916931
A_wd,8x4_w_SF_wd2.0,ok,,1,0,,136.3044,0.0,136.3044,232.77210000000002,337.04200000000003,438.31399999999996,,36.8666,47.03299,,,36.561679999999996,25.132579390349495,,,,,,,0.899764655,0.899827324,0.899755207,0.899741073,0.000208193191,0.000208193191,75.76424289744703,75.76424289744703,46.96225042009764,,34.88926315307617
A_wd,8x4_w_SS_wd0.5,ok,,1,0,,320.9538,0.0,320.9538,264.9715,378.42359999999996,482.57599999999996,,40.71805,121.4218,,,31.78737,26.188166105237254,,,,,,,0.89979493,0.899870304,0.899811305,0.899856939,0.000190592317,0.000190592317,246.293447972095,246.293447972095,121.45709068013952,,35.61386728286743
A_wd,8x4_w_SS_wd0.75,ok,,1,0,,208.1132,0.0,208.1132,264.97810000000004,378.44350000000003,486.3633,,40.85739,89.60579999999999,,,30.94542,26.591290247158017,,,,,,,0.899788877,0.899864521,0.899804288,0.899844439,0.000158861329,0.000158861329,135.4693258269808,135.4693258269808,89.62714809333933,,35.271238565444946
A_wd,8x4_w_SS_wd1.0,ok,,1,0,,177.1243,0.0,177.1243,264.9798,378.4436,489.4984,,41.04311,72.21043,,,30.96685,26.768889179223542,,,,,,,0.899782786,0.899858641,0.899797336,0.899832006,0.000143980816,0.000143980816,106.51094128156201,106.51094128156201,71.96931696661328,,33.15823459625244
A_wd,8x4_w_SS_wd1.5,ok,,1,0,,150.9907,0.0,150.9907,264.9825,378.4437,494.25100000000003,,41.1924,55.278659999999995,,,31.296839999999996,27.88786533597667,,,,,,,0.899770474,0.899846612,0.89978409,0.899807799,0.000125169913,0.000125169913,82.32940227628967,82.32940227628967,55.16915923924479,,35.05952477455139
A_wd,8x4_w_SS_wd2.0,ok,,1,0,,141.02429999999998,0.0,141.02429999999998,264.9668,378.4438,497.9671,,41.311890000000005,48.27539,,,31.7871,28.41413591923612,,,,,,,0.899758058,0.899834302,0.899772307,0.899785057,0.000113161617,0.000113161617,73.16133166873402,73.16133166873402,48.204840402846834,,35.43985080718994
B_pre,16x16_r_SS_pre0.25,ok,,1,0,,696.4912,0.0,696.4912,282.0189,444.2955,743.0135,309.257,53.36894,,78.83338,52.65351,39.10966,30.226515928362268,-11.761566807722383,564.2537068843553,0.00368342803,0.89406872797,0.89406872797,5.97711635e-05,0.899254077,0.899576207,0.8992538,0.899575865,0.855187221,0.855187221,,,,8.36758939e-05,217.35875463485718
B_pre,16x16_r_SS_pre0.5,ok,,1,0,,698.727,0.0,698.727,282.05179999999996,444.0512,615.1923,179.9469,53.34301,,78.87783,53.43527,39.90484,31.01674605210678,-12.193943507919444,566.4960697722753,0.00293759063,0.8910636173700001,0.8910636173700001,0.000159074348,0.899652439,0.899802307,0.899652012,0.89980188,0.866875588,0.866875588,,,,8.36937944e-05,212.99099230766296
B_pre,16x16_r_SS_pre1.0,ok,,1,0,,705.4153,0.0,705.4153,282.02389999999997,443.9457,563.4131,119.7488,53.35615,,78.99891000000001,54.76153,41.50263,30.037599129847035,-11.749147853074872,573.0407523415367,0.00361885009,0.8938663879100001,0.8938663879100001,0.000423850643,0.899831177,0.899903634,0.899830988,0.899903445,0.882719819,0.882719819,,,,8.36964643e-05,215.4075858592987
B_pre,16x16_r_SS_pre2.0,ok,,1,0,,717.3696,0.0,717.3696,281.9067,444.0514,535.8226,81.56819,53.422399999999996,,78.91889,57.94702,44.74042,29.97839708099443,-12.650122258079481,585.014994844643,0.00288864423,0.89104820677,0.89104820677,0.000878388288,0.899916108,0.899951752,0.899916016,0.899951661,0.883799563,0.883799563,,,,8.36669624e-05,202.67081570625305
B_pre,16x16_r_SS_pre4.0,ok,,1,0,,739.9187,0.0,739.9187,281.9052,443.7669,533.505,52.88261,53.50883,,79.14911,64.75279,51.977529999999994,30.73684149138537,-12.119430281702872,607.2607665694034,0.00341747398,0.8925351620199999,0.8925351620199999,0.00172171834,0.899957534,0.899975214,0.899957489,0.899975169,0.885304926,0.885304926,,,,8.36736234e-05,209.05790996551514
B_pre,16x16_w_SS_pre0.25,ok,,1,0,,217.3305,0.0,217.3305,307.7187,463.4202,637.4094,,54.005939999999995,79.34617,,,73.97109999999999,32.06554927866883,,,,,,,0.89921115,0.899533989,0.899243473,0.899477491,0.000234638797,0.000234638797,132.57271355894082,132.57271355894082,79.35762082801418,,278.5493121147156
B_pre,16x16_w_SS_pre0.25_T2.5,ok,,1,0,,217.84459999999999,0.0,217.84459999999999,292.8789,447.3084,623.2262,,53.963589999999996,79.93855,,,270.26820000000004,30.429028588566304,,,,,,,0.898749341,0.899165922,0.898908138,0.89914245,0.000342831757,0.000342831757,132.97428665516708,132.97428665516708,79.92793683480463,,250.97754335403442
B_pre,16x16_w_SS_pre0.5,ok,,1,0,,220.9818,0.0,220.9818,307.7199,462.9305,563.6296,,53.995169999999995,82.36182000000001,,,74.66523,32.04036543236823,,,,,,,0.899632489,0.899782587,0.899647895,0.899756772,0.000245913795,0.000245913795,136.09125008469718,136.09125008469718,82.36182233665076,,260.07180976867676
B_pre,16x16_w_SS_pre0.5_T2.5,ok,,1,0,,221.2023,0.0,221.2023,292.89390000000003,447.1321,549.4318,,53.95487,83.01986,,,273.9617,30.442491311287114,,,,,,,0.899493238,0.899684999,0.899601625,0.899710677,0.000355020394,0.000355020394,136.82328284663464,136.82328284663464,82.99629046946515,,250.3223009109497
B_pre,16x16_w_SS_pre1.0,ok,,1,0,,227.7861,0.0,227.7861,307.7123,463.1529,536.9315,,54.03591,87.72283,,,76.77682,32.14124508860626,,,,,,,0.899821485,0.899894049,0.89982883,0.899881471,0.000268590724,0.000268590724,142.66950042028935,142.66950042028935,87.7500785257199,,272.0762233734131
B_pre,16x16_w_SS_pre1.0_T2.5,ok,,1,0,,227.89000000000001,0.0,227.89000000000001,292.8817,447.4429,522.7254,,53.93732,88.30599000000001,,,282.01030000000003,30.43014287289636,,,,,,,0.899759855,0.899852189,0.899807901,0.899860615,0.000379377209,0.000379377209,143.31496910443803,143.31496910443803,88.28492678990465,,246.66176414489746
B_pre,16x16_w_SS_pre2.0,ok,,1,0,,240.3089,0.0,240.3089,307.70939999999996,463.1531,526.098,,53.99778,97.36237,,,80.62566,32.121210099099855,,,,,,,0.899911349,0.899947038,0.899914837,0.899940734,0.000314383806,0.000314383806,155.0390569400011,155.0390569400011,97.36237189031385,,274.9962499141693
B_pre,16x16_w_SS_pre4.0,ok,,1,0,,265.54350000000005,0.0,265.54350000000005,307.6074,463.1443,540.3672,,53.94178,115.38929999999999,,,89.09092,32.09374170849126,,,,,,,0.89995516,0.899972867,0.899956621,0.899969467,0.000408316521,0.000408316521,180.07788459030908,180.07788459030908,115.42376910766862,,221.56333899497986
B_pre,256x8_r_SS_pre16.0,ok,,1,0,,1208.6019999999999,0.0,1208.6019999999999,301.38960000000003,527.7937999999999,584.9712,57.66392,47.779540000000004,,79.73685,249.3199,133.6784,33.21575237497234,-7.379671144758833,1081.085983332998,0.100242672,0.8021043339999999,0.8021043339999999,0.0775070672,0.899856022,0.899925705,0.89985601,0.899925693,0.89757505,0.89757505,,,,8.36749348e-05,1508.3450133800507
B_pre,256x8_r_SS_pre32.0,ok,,1,0,,1363.9850000000001,0.0,1363.9850000000001,301.3854,527.8397,587.5474,45.252919999999996,47.716280000000005,,77.54666,312.6695,160.5315,33.244044706651465,-7.296713402721385,1238.7222068060466,0.12818124,0.778905855,0.778905855,0.107858955,0.899927235,0.899962043,0.899927229,0.899962037,0.896335942,0.896335942,,,,8.35763339e-05,1494.4026327133179
B_pre,256x8_r_SS_pre4.0,ok,,1,0,,1081.148,0.0,1081.148,301.3855,527.3702,607.9571000000001,119.7403,47.79042,,76.72234999999999,207.7169,112.501,33.32220552469415,-7.3635330975590305,956.6355096817035,0.0805018198,0.8193775341999999,0.8193775341999999,0.0564790751,0.899425892,0.899706264,0.899425845,0.899706217,0.89400716,0.89400716,,,,8.36857351e-05,1556.6939344406128
B_pre,256x8_r_SS_pre8.0,ok,,1,0,,1129.1309999999999,0.0,1129.1309999999999,301.3918,527.3654,592.7312000000001,78.86480999999999,47.79504,,77.12553,220.6858,120.254,33.28666484797861,-7.431726865970958,1004.2100130098133,0.0862023595,0.8146161675,0.8146161675,0.0625789426,0.899713189,0.899852828,0.899713165,0.899852804,0.89517862,0.89517862,,,,8.36870404e-05,1448.048243522644
B_pre,256x8_w_SS_pre16.0,ok,,1,0,,225.7612,0.0,225.7612,313.31489999999997,533.8476,589.5026,,47.68859,54.92208,,,197.07909999999998,30.18458764922091,,,,,,,0.89984421,0.89991372,0.899845968,0.899904796,0.000480913384,0.000480913384,152.07223056956812,152.07223056956812,54.92207844358339,,1620.4207711219788
B_pre,256x8_w_SS_pre16.0_T3.8,ok,,1,0,,227.0353,0.0,227.0353,299.4561,521.53,577.912,,47.60673,55.55173,,,448.88300000000004,27.955599557152542,,,,,,,0.899833343,0.899911546,0.899845401,0.89990252,0.000575882569,0.000575882569,152.12282693420156,152.12282693420156,55.50012280625384,,1391.4183750152588
B_pre,256x8_w_SS_pre32.0,ok,,1,0,,239.02829999999997,0.0,239.02829999999997,313.31210000000004,533.8475,593.8345,,47.62853,64.36053,,,224.62400000000002,30.275876825322037,,,,,,,0.899921331,0.899956051,0.899922208,0.899951593,0.000556378535,0.000556378535,164.5863677186486,164.5863677186486,64.36052755753754,,1697.9978325366974
B_pre,256x8_w_SS_pre4.0,ok,,1,0,,215.0004,0.0,215.0004,313.3129,533.8480999999999,615.7659,,47.721430000000005,46.67554,,,175.1825,30.214439851627755,,,,,,,0.899378525,0.899658202,0.899385681,0.899622388,0.00042420128,0.00042420128,141.73882087776568,141.73882087776568,46.6755429625098,,1615.743995666504
B_pre,256x8_w_SS_pre4.0_T3.8,ok,,1,0,,216.7972,0.0,216.7972,300.0033,521.4433,604.104,,47.56767,47.05368,,,392.5736,28.437333175986694,,,,,,,0.899334805,0.899649139,0.899379718,0.899616337,0.000518019872,0.000518019872,142.68082831521295,142.68082831521295,47.05368305663793,,1487.4886751174927
B_pre,256x8_w_SS_pre8.0,ok,,1,0,,219.1112,0.0,219.1112,313.3157,533.8476,599.5441000000001,,47.709250000000004,49.712070000000004,,,182.9913,30.174999570266905,,,,,,,0.899689588,0.899828843,0.899693083,0.89981097,0.000443171209,0.000443171209,145.37094569277684,145.37094569277684,49.71207084378559,,1529.7226383686066
B_pre,256x8_w_SS_pre8.0_T3.8,ok,,1,0,,220.3851,0.0,220.3851,299.5611,521.2873000000001,586.2359,,47.599900000000005,50.22589,,,412.8989,29.039147131308553,,,,,,,0.899668042,0.899824542,0.899690091,0.899808206,0.000537574051,0.000537574051,145.9118660761073,145.9118660761073,50.19492274806792,,1415.3038833141327
B_pre,64x16_r_SS_pre1.0,ok,,1,0,,789.6003999999999,0.0,789.6003999999999,289.0182,480.63079999999997,608.8764,162.78730000000002,52.66354,,80.07741,84.54023000000001,67.78434,30.82567039010492,-11.21867926176426,656.7942026968697,0.00525490742,0.89228749958,0.89228749958,0.000408459372,0.89939543,0.899683192,0.899395272,0.899683034,0.887654527,0.887654527,,,,8.36025171e-05,641.1705887317657
B_pre,64x16_r_SS_pre2.0,ok,,1,0,,799.9232,0.0,799.9232,289.015,480.8959,562.2836,105.7054,52.6632,,79.61707,87.56226000000001,71.04548,30.728096517997862,-11.183219055564292,667.5878907264226,0.00585708294,0.89314035206,0.89314035206,0.000846365922,0.899701714,0.899843282,0.899701615,0.899843184,0.887783159,0.887783159,,,,8.36859e-05,579.4458570480347
B_pre,64x16_r_SS_pre4.0,ok,,1,0,,822.1016,0.0,822.1016,289.07149999999996,480.6386,549.7141,67.83174,52.6429,,79.80394,94.06838,78.39546,31.51184497242167,-11.890256643212533,689.654744770071,0.00606224064,0.8909275043599999,0.8909275043599999,0.00203374736,0.899851189,0.899921411,0.899851134,0.899921356,0.888443642,0.888443642,,,,8.36444645e-05,620.3165056705475
B_pre,64x16_r_SS_pre8.0,ok,,1,0,,863.2733,0.0,863.2733,288.83639999999997,480.63870000000003,542.3963,48.9709,52.54611,,78.58417,108.49810000000001,91.06748999999999,32.43557839421423,-12.364975571476421,732.1430354154406,0.00827442833,0.88997539467,0.88997539467,0.00478694571,0.899925037,0.89996001,0.899925014,0.899959986,0.88994289,0.88994289,,,,8.36955384e-05,615.2437975406647
B_pre,64x16_w_SS_pre1.0,ok,,1,0,,212.8854,0.0,212.8854,310.6417,496.14590000000004,592.4641,,52.49418,52.244139999999994,,,121.05860000000001,31.42447668763173,,,,,,,0.899349403,0.89963727,0.899359184,0.899595311,0.0003725959,0.0003725959,133.1256890048628,133.1256890048628,52.253471700903006,,708.9091522693634
B_pre,64x16_w_SS_pre2.0,ok,,1,0,,216.52200000000002,0.0,216.52200000000002,310.6401,496.14599999999996,557.5856,,52.48472,55.06039,,,124.61349999999999,31.402602712798082,,,,,,,0.899679059,0.899820661,0.899683812,0.899799973,0.000389553792,0.000389553792,136.89589192750114,136.89589192750114,55.08838403903678,,699.3890807628632
B_pre,64x16_w_SS_pre4.0,ok,,1,0,,222.613,0.0,222.613,310.3852,496.0485,559.3142,,52.64569,60.244080000000004,,,132.3219,31.04549462124155,,,,,,,0.899839929,0.899910171,0.899842216,0.899899835,0.000423713464,0.000423713464,143.22460951172718,143.22460951172718,60.24408388923674,,675.3478269577026
B_pre,64x16_w_SS_pre8.0,ok,,1,0,,236.1855,0.0,236.1855,310.37190000000004,496.059,556.6765,,52.61723,69.58529,,,146.2045,31.104187034381187,,,,,,,0.899919429,0.899954411,0.899920562,0.899949258,0.000491126288,0.000491126288,155.8696346323959,155.8696346323959,69.58529317771055,,653.251226902008
B_pre,8x4_r_SS_pre0.25,ok,,1,0,,661.2706000000001,0.0,661.2706000000001,259.7749,371.5874,651.7918999999999,268.66909999999996,40.318769999999994,,73.80441,45.727900000000005,23.30557,27.23549006592461,-3.6104588056969167,547.1328533664729,0.00376842645,0.89356567555,0.89356567555,0.000114759601,0.899577016,0.899739638,0.899576316,0.899738942,0.858678282,0.858678282,,,,8.37002447e-05,30.319074153900146
B_pre,8x4_r_SS_pre0.5,ok,,1,0,,664.7454,0.0,664.7454,259.7749,371.5874,547.6126,161.903,40.35977,,73.99171,46.42317,23.52598,26.99207629735955,-3.5284931327248668,550.3800069214358,0.00263808944,0.88937971456,0.88937971456,0.000255950514,0.899802743,0.899878389,0.899802481,0.899878128,0.870888144,0.870888144,,,,8.37002064e-05,29.97537064552307
B_pre,8x4_r_SS_pre1.0,ok,,1,0,,671.0009,0.0,671.0009,259.7643,371.5874,491.8382,103.44969999999999,40.36127,,73.83744,47.93699,24.0379,26.806791971749398,-3.506063421061794,556.7903114809615,0.00377939821,0.89366086679,0.89366086679,0.000540868103,0.899903861,0.899940432,0.899903745,0.899940317,0.880722782,0.880722782,,,,8.37008329e-05,29.639288187026978
B_pre,8x4_r_SS_pre2.0,ok,,1,0,,682.5365,0.0,682.5365,259.8603,371.5879,477.83050000000003,77.31536,40.2511,,73.90602,51.397600000000004,24.94267,26.79517742163376,-3.4017816194420822,568.3669176194037,0.00400033127,0.89427421673,0.89427421673,0.000918017197,0.899951861,0.899969851,0.899951816,0.899969807,0.881241203,0.881241203,,,,8.36998567e-05,30.090444564819336
B_pre,8x4_w_SS_pre0.25,ok,,1,0,,311.6861,0.0,311.6861,264.9716,378.44350000000003,527.5929,,40.755,116.3056,,,31.48256,26.05288623862796,,,,,,,0.899560532,0.899722601,0.899597447,0.899695524,0.000172010852,0.000172010852,237.71754226351075,237.71754226351075,116.44228995864896,,36.13668084144592
B_pre,8x4_w_SS_pre0.5,ok,,1,0,,320.9538,0.0,320.9538,264.9715,378.42359999999996,482.57599999999996,,40.71805,121.4218,,,31.78737,26.188166105237254,,,,,,,0.89979493,0.899870304,0.899811305,0.899856939,0.000190592317,0.000190592317,246.293447972095,246.293447972095,121.45709068013952,,36.10482907295227
B_pre,8x4_w_SS_pre1.0,ok,,1,0,,337.19460000000004,0.0,337.19460000000004,264.9704,378.4434,454.5625,,40.69999,130.8784,,,32.50382,26.17208240477481,,,,,,,0.899900055,0.89993649,0.899908174,0.899930238,0.000228254865,0.000228254865,262.75457370987243,262.75457370987243,130.91900722822544,,35.305667877197266
B_pre,8x4_w_SS_pre2.0,ok,,1,0,,368.39869999999996,0.0,368.39869999999996,264.9699,378.44419999999997,455.6195,,40.67893,148.4362,,,33.790459999999996,26.110773421737598,,,,,,,0.899949981,0.899967904,0.899953696,0.899964551,0.000301422378,0.000301422378,294.4208840801756,294.4208840801756,148.45551334531214,,35.254780530929565
C_wl,16x16_r_SS_wlinv1,ok,,1,0,,702.5046,0.0,702.5046,267.5917,438.48749999999995,539.1251,119.8117,59.813390000000005,,78.99860000000001,66.7248,40.00291,64.79186584121835,-21.534877811954512,563.537903612957,0.00298363248,0.89063905952,0.89063905952,0.000404143083,0.899831151,0.899903621,0.899831004,0.899903473,0.88151143,0.88151143,,,,8.36939208e-05,200.40583848953247
C_wl,16x16_r_SS_wlinv2,ok,,1,0,,704.1409,0.0,704.1409,273.82980000000003,440.8067,549.1609,119.7659,53.1314,,78.88611999999999,58.57959999999999,40.5825,39.33304988991617,-13.834743306172008,571.9840298918936,0.00369918437,0.8940399216299999,0.8940399216299999,0.000423594213,0.899831169,0.89990363,0.899830997,0.899903458,0.882109079,0.882109079,,,,8.3675941e-05,204.40896034240723
C_wl,16x16_r_SS_wlinv4,ok,,1,0,,705.4153,0.0,705.4153,282.02389999999997,443.9457,563.4131,119.7488,53.35615,,78.99891000000001,54.76153,41.50263,30.037599129847035,-11.749147853074872,573.0407523415367,0.00361885009,0.8938663879100001,0.8938663879100001,0.000423850643,0.899831177,0.899903634,0.899830988,0.899903445,0.882719819,0.882719819,,,,8.36964643e-05,215.57151627540588
C_wl,16x16_r_SS_wlinv8,ok,,1,0,,703.6676,0.0,703.6676,272.4586,447.97139999999996,548.4971999999999,119.7517,52.16435,,78.91389,53.44206,43.44211,27.740858827340222,-12.363331028165538,572.5235693397713,0.00346450589,0.89326197811,0.89326197811,0.000420635201,0.899831178,0.899903632,0.899831012,0.899903468,0.882689535,0.882689535,,,,8.36916251e-05,204.17868089675903
C_wl,16x256_r_SS_wlinv128,ok,,1,0,,805.1666,0.0,805.1666,287.6632,484.19679999999994,635.7469000000001,120.19749999999999,106.7646,,81.72621,61.7746,337.18510000000003,59.64326091796333,-67.13731651414044,616.6757280969124,0.00274436888,0.8918946991200001,0.8918946991200001,0.000361095205,0.899831077,0.899903532,0.899830882,0.899903338,0.882738903,0.882738903,,,,8.36926259e-05,2287.4798259735107
C_wl,16x256_r_SS_wlinv16,ok,,1,0,,804.1894,0.0,804.1894,284.9008,454.2951,633.3859,120.27380000000001,87.75249,,81.2026,68.52899000000001,307.3914,75.95137771337818,-47.74542526617199,635.2342856780632,0.00329737525,0.89490170675,0.89490170675,0.000382874087,0.899831054,0.89990352,0.899830842,0.899903309,0.881260789,0.881260789,,,,8.36848392e-05,2359.412086725235
